Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1959,6.3,9.4,12.7,18.5,20.3,21.3,41.7,52.8,75.7
1960,16.5,17.8,19.6,21.8,21.8,21.8,23.1,30.5,31.0
1961,2.8,4.8,7.1,10.2,14.0,17.0,26.2,30.7,32.5
1963,4.1,6.6,9.1,13.7,14.5,14.5,19.0,29.2,34.8
1968,3.6,5.8,6.1,8.1,11.4,21.1,49.3,69.8,81.3
1969,11.7,15.5,17.3,25.4,29.0,29.2,30.7,51.3,68.8
1970,5.3,7.4,10.9,11.9,14.5,23.1,50.3,73.4,99.6
1971,,,,,,35.8,36.8,40.4,40.4
1972,4.1,4.6,4.8,5.6,8.9,9.4,19.8,31.0,34.0
1973,5.3,9.9,11.9,15.0,19.8,19.8,31.7,31.7,38.4
1974,4.3,6.6,8.4,14.0,17.3,21.1,30.0,30.7,30.7
1975,4.6,7.6,8.9,11.7,11.9,12.4,12.7,18.8,21.1
1976,8.9,10.4,11.2,11.2,11.2,13.7,21.6,27.4,31.5
1977,5.1,5.1,6.3,7.6,13.0,18.3,24.1,35.1,60.2
1978,4.4,8.4,8.8,9.2,11.0,14.2,35.4,45.4,74.2
1979,3.1,5.0,6.0,6.2,7.2,10.6,12.2,13.9,15.0
1980,7.4,11.3,12.5,13.5,15.3,19.6,26.0,40.3,42.3
1981,7.2,10.7,12.2,13.7,14.2,15.3,28.1,38.4,62.1
1982,3.3,4.7,6.2,8.3,8.6,11.3,21.8,28.6,36.9
1983,3.8,5.5,6.8,10.0,15.8,18.2,19.4,21.4,34.0
1984,4.7,8.0,10.6,14.5,14.6,14.8,18.5,22.5,33.3
1985,2.7,3.6,4.7,6.3,7.8,12.7,27.3,42.8,56.1
1986,13.9,18.7,23.2,23.2,23.3,23.3,35.4,58.2,72.2
1987,10.6,12.6,14.1,18.2,19.5,21.2,23.8,28.1,28.4
1988,4.7,9.0,13.2,14.7,14.7,23.4,32.4,62.1,62.9
1989,2.9,4.0,5.4,8.3,13.3,18.8,33.6,33.6,35.9
1990,6.4,9.1,10.1,11.5,13.0,17.7,23.5,35.2,47.4
1991,6.8,8.0,10.8,15.4,17.8,19.7,28.4,30.8,49.6
1992,4.4,5.3,6.2,6.6,6.6,10.2,22.2,32.7,40.1
1993,7.5,8.0,8.6,9.6,10.7,17.0,26.9,37.3,43.7
1994,12.2,12.2,12.2,14.1,16.6,18.4,19.9,35.2,38.9
1995,7.2,7.6,10.5,12.8,18.5,23.1,24.4,,28.9
1996,4.3,4.9,6.6,8.0,10.9,13.5,28.7,42.4,45.2
1997,7.1,14.2,18.0,18.4,18.6,18.8,24.4,28.7,32.7
1998,7.1,10.1,14.9,21.0,22.7,25.0,28.5,45.9,50.2
1999,4.3,7.8,9.3,12.7,19.5,24.2,44.8,69.9,91.6
2000,4.0,6.9,8.2,12.5,19.4,27.1,42.4,44.6,49.9
2001,4.6,6.0,7.0,7.2,7.7,9.3,17.3,17.3,23.3
2002,4.1,6.8,9.5,9.7,9.7,10.2,22.4,30.1,32.7
2003,3.0,3.9,4.2,5.1,7.0,13.8,29.7,36.9,40.2
2004,9.5,11.1,11.3,13.9,14.8,18.7,25.5,29.4,29.5
2005,10.0,16.0,17.3,21.3,21.5,23.9,36.2,47.6,56.2
2006,13.1,21.1,24.2,25.2,27.8,29.4,33.8,34.7,52.2
2007,6.7,11.4,16.8,21.5,22.2,30.1,30.7,32.5,40.2
2008,,,,,,,,,41.2
2009,12.3,20.6,30.0,37.7,45.0,45.0,45.0,45.0,45.0
2010,8.3,12.3,16.3,17.4,17.4,18.0,23.8,42.4,59.4
2011,16.9,20.1,21.6,21.8,21.8,27.3,31.8,31.8,32.4
2012,6.8,9.5,10.6,14.4,14.6,15.2,19.7,25.4,31.8
2013,8.1,8.8,8.8,8.8,8.8,9.5,14.7,21.6,32.4
2014,5.5,8.7,11.5,13.8,17.0,17.3,23.1,39.5,50.5
