Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1966,5.1,7.4,10.2,14.2,15.0,16.5,30.0,40.9,54.9
1967,7.9,10.9,13.7,14.2,17.3,22.1,28.4,30.0,36.3
1968,4.6,5.1,5.6,6.1,8.9,11.4,14.0,18.5,25.9
1969,3.8,6.3,8.9,10.4,10.7,17.0,27.7,50.8,55.1
1970,5.6,8.1,11.9,14.0,15.2,25.1,47.5,57.9,64.0
1971,4.3,7.1,7.9,8.1,9.1,9.4,20.3,22.6,28.7
1972,5.8,7.4,7.6,9.4,13.0,14.0,21.6,22.1,22.1
1973,6.6,11.7,15.7,19.3,22.9,33.8,41.4,41.4,48.0
1974,10.2,11.2,12.4,24.9,24.9,24.9,26.7,26.7,27.2
1975,10.7,15.0,16.0,17.0,21.1,23.4,23.4,26.4,32.8
1976,6.1,8.1,9.7,15.5,17.5,25.1,55.1,85.3,94.5
1977,5.8,7.1,7.4,8.1,8.1,8.4,14.5,20.1,20.3
1978,4.6,6.7,7.7,9.4,11.0,12.7,17.6,28.5,33.5
1979,3.2,5.9,6.3,6.6,6.6,9.9,17.8,23.6,31.0
1980,5.2,6.4,8.3,16.6,17.2,18.4,32.5,34.8,60.6
1981,5.0,6.0,8.0,10.0,16.7,25.7,39.6,42.6,57.3
1982,2.3,4.6,5.1,6.9,7.6,12.4,17.5,23.2,27.4
1983,,,,,15.0,18.4,18.7,24.2,30.3
1984,5.1,8.2,9.0,10.7,17.3,28.1,43.9,52.7,57.1
1985,4.7,5.8,5.8,5.8,7.2,9.1,17.8,22.4,35.3
1986,2.8,3.8,5.3,6.6,9.0,12.8,16.2,25.2,31.5
1987,3.6,6.0,6.7,7.2,7.6,11.8,15.6,20.2,27.6
1988,2.7,4.7,4.7,6.4,8.4,13.0,27.6,38.6,57.8
1989,7.8,8.7,10.4,16.0,18.8,20.5,21.2,30.3,38.1
1990,3.5,5.1,6.3,11.0,15.0,19.5,24.4,33.4,38.2
1991,5.6,10.4,13.0,17.6,17.9,21.2,46.8,52.3,53.8
1992,3.2,3.2,4.5,5.4,9.4,15.2,29.7,45.9,50.2
1993,5.8,7.3,7.3,7.3,9.5,9.5,19.8,27.4,34.2
1994,3.5,3.9,4.8,5.6,7.8,12.1,16.3,20.3,29.7
1995,14.1,17.2,19.8,22.0,24.7,30.0,30.6,36.6,55.2
2005,5.2,6.4,7.0,8.6,13.8,20.4,36.4,51.4,61.4
2006,13.0,14.0,14.8,16.0,16.8,17.4,20.0,32.6,40.0
2007,4.8,8.0,9.4,9.8,10.2,11.0,24.0,24.0,29.2
2008,5.8,8.4,9.0,10.4,13.0,13.0,20.6,31.0,45.8
2009,7.0,13.8,18.0,22.0,24.6,27.2,37.0,37.0,37.2
2010,8.4,13.4,19.8,22.4,22.4,22.6,23.0,23.0,23.2
2011,5.8,7.8,8.8,9.4,10.6,13.0,17.0,17.0,17.0
2014,1.0,1.8,2.2,2.8,4.0,7.4,17.0,27.6,35.0
2016,7.4,12.6,18.4,31.4,47.8,61.8,78.8,84.4,84.8
2017,2.8,5.4,7.0,8.4,8.8,11.0,15.0,20.6,25.6
