Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1967,6.3,9.7,10.4,14.0,22.1,29.7,35.1,36.3,36.6
1968,14.0,21.8,27.7,45.5,63.0,77.7,87.6,87.6,87.6
1969,6.1,11.4,16.3,25.1,26.2,31.7,41.4,49.3,49.3
1970,12.7,15.7,16.3,19.6,30.0,47.2,51.1,51.3,52.3
1971,7.9,11.4,15.7,20.6,23.9,24.4,30.7,30.7,31.0
1972,5.3,7.9,9.1,10.9,16.8,18.0,24.6,24.6,24.6
1973,9.7,18.0,26.2,33.5,39.6,46.7,47.2,47.2,47.2
1974,6.3,9.7,12.2,19.6,25.7,32.0,35.6,38.1,58.9
1975,11.7,15.7,23.4,27.9,29.7,29.7,54.6,66.5,66.8
1976,9.1,13.7,17.0,23.6,32.3,32.5,33.5,34.3,39.9
1977,9.7,12.7,15.2,22.6,27.4,41.7,52.1,55.4,66.0
1978,20.4,27.8,31.6,38.4,42.2,42.2,42.2,42.2,45.1
1979,5.5,7.6,8.6,10.1,13.7,13.9,21.8,23.2,32.6
1980,6.8,9.0,11.5,12.9,16.1,21.1,21.8,29.1,43.0
1981,16.0,28.2,34.6,39.6,43.6,44.4,44.4,44.4,44.4
1982,8.7,10.5,10.5,10.5,11.6,15.5,22.7,30.6,36.3
1983,5.1,9.7,11.3,13.4,13.6,13.6,16.2,24.7,24.7
1984,7.6,14.3,15.1,15.8,18.9,34.4,35.8,40.3,43.4
1985,6.8,8.0,9.4,9.4,11.9,13.4,26.0,48.2,53.2
1986,13.0,18.4,24.4,34.2,35.6,36.0,50.8,50.8,51.2
1987,6.9,7.1,10.5,20.8,28.4,47.8,75.6,90.3,98.0
1988,5.6,7.3,9.4,15.8,18.5,20.3,22.5,25.7,31.1
1989,8.5,10.6,15.0,17.4,18.2,19.7,,,45.2
1990,6.0,9.7,14.2,24.4,28.1,29.9,37.3,42.2,74.2
1991,10.5,19.4,23.1,24.3,25.8,28.5,34.6,45.7,46.4
1992,8.3,10.7,14.3,17.4,17.4,20.4,21.9,28.6,37.5
1993,12.3,23.9,30.5,42.8,59.2,65.3,76.4,95.5,114.3
1994,20.8,25.2,37.2,61.0,78.8,80.4,80.4,80.4,114.6
1995,,,,,53.3,53.3,62.1,62.1,65.6
1996,7.3,9.6,11.9,19.8,30.3,36.2,,,64.0
1997,6.2,9.3,13.9,21.9,28.0,29.6,31.2,38.7,44.2
1998,12.0,18.5,22.3,26.9,28.0,36.2,37.0,37.0,46.7
1999,8.4,10.2,13.0,19.8,28.4,32.4,35.0,35.2,45.8
2000,10.8,14.4,18.6,27.3,51.2,65.5,80.3,82.0,82.0
