Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1965,5.3,8.1,9.1,15.5,23.4,25.1,29.7,32.0,37.1
1966,10.4,17.0,19.8,22.1,35.3,56.4,66.5,114.3,133.9
1967,2.5,3.6,4.8,8.1,16.0,18.8,21.6,26.4,31.0
1968,3.6,4.8,5.3,6.9,7.6,12.2,27.9,31.5,42.9
1969,7.1,9.4,10.9,13.7,15.7,21.6,30.0,34.8,41.9
1970,7.4,10.9,13.2,19.6,25.7,31.5,42.2,45.2,45.5
1971,5.8,7.4,8.1,13.0,14.0,17.8,23.4,27.9,45.5
1972,7.6,10.4,12.7,14.7,16.0,21.3,23.1,23.1,23.1
1973,6.3,7.9,9.4,11.4,13.5,17.5,24.1,31.0,47.2
1974,5.1,7.1,8.4,9.7,11.4,17.0,26.7,41.7,53.1
1975,6.3,10.9,14.0,17.3,17.8,18.0,25.4,27.7,48.3
1976,5.1,5.3,5.8,8.9,10.9,12.4,26.9,37.3,43.7
1977,9.9,14.7,18.8,29.2,44.7,54.9,64.3,64.3,72.4
1978,14.6,18.7,24.8,49.5,61.6,63.4,63.4,63.4,63.4
1979,8.0,10.5,10.7,10.7,11.0,13.2,13.8,14.1,20.5
1980,10.3,16.7,20.5,32.5,39.2,46.7,49.0,49.0,49.0
1981,12.5,22.8,31.2,35.3,37.4,38.4,38.7,40.7,53.1
1982,3.6,5.0,7.2,8.0,9.8,14.7,25.9,42.8,59.4
1983,6.5,10.9,13.5,20.9,29.6,33.1,53.6,54.2,54.2
1984,5.7,10.0,13.7,15.5,17.5,17.7,24.0,33.4,45.3
1985,4.6,5.1,6.8,9.7,11.6,12.6,24.2,29.5,30.0
1986,5.0,7.5,8.7,11.9,14.8,15.3,20.4,21.2,23.8
1987,5.7,7.0,9.2,12.6,14.8,20.3,23.2,23.3,25.8
1988,5.2,9.0,13.4,16.7,19.2,24.2,26.0,26.0,30.7
1989,6.0,9.6,13.6,25.2,26.4,26.4,26.4,26.4,34.4
1990,3.3,3.5,3.9,6.6,9.7,14.5,22.9,25.2,28.7
1991,7.6,14.0,15.3,16.3,24.8,26.1,30.4,35.2,45.8
1992,10.2,11.0,11.2,12.0,12.8,12.8,28.3,37.0,40.5
1993,3.8,5.1,5.4,5.9,10.8,14.7,25.7,36.9,51.2
1994,4.3,7.1,8.7,12.3,15.4,19.4,25.0,45.6,49.9
1995,6.3,8.9,10.5,11.9,12.7,20.9,37.1,65.0,95.4
1996,5.3,7.7,9.6,10.6,11.6,15.7,20.1,24.3,24.9
1997,6.4,7.3,10.2,14.1,15.6,23.4,29.6,31.7,32.4
1998,2.8,5.2,7.4,9.3,13.6,16.2,25.3,42.2,52.0
1999,4.4,7.8,10.0,14.7,23.8,24.0,24.0,24.2,25.7
2002,6.7,12.0,15.2,19.8,19.8,20.2,36.0,53.9,54.5
