Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1952,6.1,10.7,13.7,14.7,18.8,20.6,31.7,34.5,37.6
1953,6.6,9.1,11.9,18.3,31.7,32.5,39.1,39.9,40.6
1954,3.8,5.6,6.1,8.4,12.4,16.0,33.0,33.0,40.6
1955,7.9,8.4,10.2,14.0,18.8,24.4,31.2,32.3,34.3
1956,2.8,5.3,5.6,5.6,6.6,9.7,22.4,36.8,51.1
1957,8.6,11.2,11.2,16.3,18.3,19.8,25.9,37.3,52.6
1958,3.6,5.8,6.6,7.4,9.1,13.7,28.7,41.1,48.5
1959,6.9,9.1,11.9,18.5,21.6,26.2,29.5,29.5,29.7
1960,13.2,15.2,19.3,20.1,20.1,25.9,32.5,35.3,35.8
1961,13.7,19.3,23.1,24.6,25.1,27.7,29.5,29.7,39.1
1962,6.6,12.7,18.3,26.4,30.2,31.2,31.5,34.5,40.4
1963,5.8,9.1,11.2,13.0,20.1,27.2,33.3,34.5,35.3
1964,8.6,10.4,12.2,14.5,15.7,20.3,36.3,50.8,62.0
1965,8.6,11.7,12.7,16.3,22.9,26.4,26.4,34.8,45.0
1966,5.1,9.7,11.4,13.2,15.0,22.4,47.2,49.8,78.0
1967,7.6,12.4,13.7,20.3,25.1,25.1,25.1,41.7,45.2
1968,3.8,5.8,7.1,9.4,12.7,17.0,25.1,29.7,30.0
1969,4.8,6.9,8.4,12.7,13.2,19.3,35.3,46.7,52.3
1970,7.6,15.0,15.5,17.5,17.8,18.8,33.0,40.9,41.7
1971,4.8,6.1,7.4,12.7,15.0,19.0,29.5,30.7,35.6
1975,6.9,9.4,14.0,21.1,21.1,21.3,24.1,28.7,46.0
1976,10.2,17.5,18.8,20.3,27.2,27.9,27.9,35.3,43.2
1977,5.3,7.6,9.4,10.9,11.2,17.5,26.7,29.2,55.9
1978,7.8,10.9,12.9,16.5,17.1,27.3,27.3,34.9,47.9
1979,6.3,7.7,11.6,13.9,14.0,15.8,15.8,20.0,21.4
1980,3.5,5.9,8.9,13.2,13.3,15.6,23.8,32.0,39.2
1981,6.1,10.4,14.1,15.1,19.8,23.9,32.8,42.4,43.6
1982,2.8,5.6,8.4,16.6,19.3,21.0,30.6,33.3,36.6
1983,9.6,13.2,14.1,19.8,24.4,35.0,68.8,88.2,91.8
1984,4.8,8.6,9.4,10.8,13.5,22.2,41.5,47.8,68.2
1985,5.4,10.0,12.6,20.8,26.2,37.9,58.4,65.4,125.3
1986,7.6,9.4,12.1,16.7,20.7,25.2,31.4,38.8,40.4
1987,4.0,5.5,6.9,13.4,15.8,20.2,25.0,32.0,32.0
1988,7.4,12.8,14.6,17.4,27.8,27.8,51.4,69.8,71.2
1989,6.3,8.1,10.8,15.7,16.2,30.4,39.0,39.2,39.2
1990,5.4,7.2,7.4,10.5,12.3,18.7,34.4,54.6,57.8
1991,2.7,5.4,6.0,8.7,16.0,17.6,24.4,37.9,43.8
1992,9.5,14.4,19.4,20.7,20.9,23.8,31.6,41.0,45.8
1993,5.4,6.5,7.5,11.7,15.3,19.5,31.3,33.8,34.2
1994,9.9,19.8,24.0,26.2,36.8,39.5,42.8,46.0,61.2
1995,6.6,12.0,15.0,21.2,27.2,28.8,28.8,28.8,48.0
1996,9.5,18.9,27.2,27.8,30.6,30.7,31.4,46.5,59.4
1997,9.4,9.6,13.5,16.6,21.9,23.8,26.4,32.0,41.3
1999,7.9,14.5,17.3,23.7,41.0,65.3,75.8,78.6,78.8
2000,8.8,15.1,18.7,20.4,21.5,25.6,50.5,51.4,57.1
2001,9.2,12.3,14.8,19.6,27.7,31.7,38.4,38.8,66.0
2002,8.3,12.8,17.8,24.4,25.6,26.5,30.7,,
2003,5.2,7.7,8.8,9.9,12.4,16.6,32.9,41.8,56.6
2004,5.3,7.8,8.7,17.2,23.1,25.4,32.2,40.6,44.3
2005,8.8,12.6,14.0,15.0,16.2,16.5,,,
2006,4.7,5.3,6.0,9.8,14.1,16.3,24.0,28.6,28.8
2007,11.2,16.5,20.9,27.9,28.9,30.7,52.6,55.4,60.1
