Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1969,2.5,4.6,5.8,7.6,9.1,11.4,20.1,27.9,37.8
1970,1.5,2.0,2.5,4.6,5.8,8.9,16.3,25.4,38.6
1971,1.5,1.8,2.5,4.8,7.6,11.7,19.3,31.0,42.4
1972,1.8,3.3,4.3,6.1,6.3,10.2,23.4,35.1,55.1
1973,2.0,3.6,4.3,5.3,8.6,11.7,17.3,27.4,38.6
1974,0.8,1.3,2.0,2.8,5.3,9.4,16.8,18.5,23.9
1975,1.8,3.3,3.6,4.6,6.6,10.4,26.4,49.3,80.5
1978,,,,,8.5,15.7,25.2,37.8,47.4
1979,,,,,9.6,13.1,17.8,24.9,37.1
1980,,,,,7.1,11.6,17.9,25.6,35.9
1981,,,,,7.4,12.1,27.9,38.6,65.6
1982,,,,,5.8,9.9,20.6,26.9,35.6
1983,,,,,6.8,10.9,19.5,31.5,51.8
1984,,,,,6.7,10.1,21.2,38.0,62.8
1985,,,,,5.6,8.4,15.9,17.2,26.3
1986,1.4,2.3,2.3,3.9,6.2,7.1,13.6,19.9,29.7
1987,2.5,3.4,4.1,6.0,8.4,10.8,,,45.6
1988,1.8,2.9,3.7,5.7,7.1,10.0,22.8,32.8,43.1
1989,2.3,3.1,3.5,5.2,7.6,11.1,16.3,29.4,49.6
1990,2.0,2.6,3.1,4.3,6.3,10.4,,,72.0
1991,1.8,2.6,3.0,3.8,6.2,11.1,24.6,47.8,82.9
1992,3.1,4.3,4.7,6.1,11.4,15.7,22.7,,
1995,1.6,2.5,3.5,5.7,6.6,9.0,16.8,25.0,46.0
1996,1.9,2.5,2.9,4.6,6.8,9.9,24.1,33.5,42.2
1997,2.5,3.2,3.4,5.3,9.6,12.0,22.3,,
2000,1.9,2.5,3.7,5.8,7.9,9.6,18.7,24.1,43.2
2001,1.2,2.3,2.9,4.7,7.1,10.7,20.3,31.4,44.6
2002,1.5,2.6,3.3,4.6,7.8,14.7,18.3,,
2003,1.4,1.9,2.8,3.9,7.8,12.3,31.8,54.9,85.0
2004,1.5,2.4,2.7,4.3,8.3,14.8,29.4,36.6,47.8
2008,3.0,3.8,5.6,6.8,7.4,8.2,17.4,25.0,37.2
2014,1.8,2.0,2.2,4.0,6.8,11.6,29.2,52.0,73.0
2015,1.6,2.0,2.8,4.2,7.0,10.6,24.4,32.8,39.0
2016,2.2,3.8,4.4,6.8,7.8,14.2,28.1,46.9,61.4
