Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1965,10.7,17.5,21.3,23.6,28.2,34.8,41.4,52.1,71.9
1966,6.3,8.1,12.2,18.5,20.1,22.1,26.2,26.2,26.2
1967,8.6,10.4,11.9,12.4,12.4,15.0,20.3,20.3,23.6
1968,7.4,13.7,15.0,19.0,21.1,21.1,28.4,29.0,29.2
1969,10.7,16.8,21.8,27.9,29.0,30.7,32.5,32.5,32.5
1970,3.6,5.1,5.3,7.1,8.6,12.7,15.2,18.8,29.7
1971,4.8,7.1,8.1,8.6,11.9,14.2,27.4,30.5,30.5
1972,6.1,8.4,9.1,9.1,12.7,14.7,20.6,24.1,24.6
1973,7.1,13.0,17.3,22.6,24.6,25.1,26.7,31.0,43.7
1974,4.3,6.1,6.9,11.4,14.7,23.4,48.3,52.1,54.6
1975,6.1,7.9,8.4,8.6,8.6,12.2,28.4,46.7,66.8
1976,6.9,7.6,7.9,7.9,8.1,12.4,30.2,32.5,34.0
1977,3.8,5.6,8.1,12.2,15.7,16.3,26.9,34.0,40.6
1978,6.0,7.6,10.4,12.0,18.9,27.3,33.6,33.6,37.6
1979,5.4,7.1,10.1,14.6,15.9,15.9,16.4,23.6,23.6
1980,8.2,13.4,13.6,13.6,14.7,14.7,26.6,45.7,61.0
1981,5.7,6.9,7.1,8.5,10.5,15.0,22.2,25.7,31.2
1982,6.1,8.5,10.7,12.1,15.2,22.2,36.8,37.0,37.5
1983,3.6,3.9,5.2,8.7,9.7,9.7,17.0,18.2,28.5
1984,8.3,12.0,14.7,16.2,21.4,25.5,29.6,29.6,35.4
1985,5.3,6.1,6.6,8.2,13.6,20.9,36.9,42.8,55.4
1986,5.1,7.4,7.4,9.5,10.4,17.4,25.2,30.8,38.4
1987,4.8,7.5,9.7,12.8,14.1,18.9,31.8,37.4,39.6
1988,8.6,14.0,14.8,16.8,17.4,18.5,,,35.8
1989,5.9,10.4,13.1,21.8,22.0,22.0,31.1,38.9,39.6
1990,9.8,11.6,13.5,16.4,18.5,20.7,34.3,37.0,37.8
1991,10.9,15.3,17.4,20.6,38.4,73.9,90.4,90.4,90.4
1992,5.1,5.9,6.1,6.1,7.5,10.8,21.6,21.6,21.8
1993,6.8,7.2,7.4,7.4,9.3,13.8,25.4,29.3,40.4
1994,8.0,12.1,16.1,18.1,19.7,22.6,37.9,47.6,52.4
