Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1957,5.6,9.7,10.2,13.2,19.0,27.4,29.7,29.7,29.7
1958,9.1,10.2,12.2,15.2,18.5,19.6,25.1,25.9,29.7
1960,5.1,7.1,10.7,15.2,17.0,18.3,24.4,29.5,32.3
1961,7.9,11.2,14.5,23.9,30.5,33.3,34.0,40.1,52.3
1962,10.2,15.2,16.3,30.0,36.1,51.1,55.1,55.4,71.6
1963,12.4,17.5,24.9,36.1,40.9,45.5,48.0,53.1,55.9
1964,7.9,10.7,10.7,10.7,13.7,15.0,18.8,30.2,31.0
1965,8.1,12.7,17.0,19.0,23.4,31.7,39.6,40.4,40.4
1966,15.2,23.9,25.1,27.9,27.9,53.8,55.1,55.1,55.1
1967,6.3,6.9,8.9,11.9,15.0,23.1,33.3,35.8,36.6
1968,12.7,24.4,25.1,25.7,28.2,30.2,38.4,38.4,38.6
1969,12.7,19.8,24.6,27.2,27.7,29.5,47.8,64.8,70.6
1970,10.2,16.3,20.3,21.8,27.4,31.7,34.3,34.3,35.3
1971,4.1,5.3,7.4,9.1,15.2,18.3,38.1,40.9,41.9
1973,10.4,18.5,21.8,28.7,32.0,51.6,79.0,79.0,87.4
1974,8.6,10.2,13.5,15.2,15.5,20.3,20.8,24.9,48.3
1975,14.7,24.4,29.2,32.0,32.5,32.5,40.1,60.7,76.2
1976,3.8,4.3,5.3,9.4,13.5,19.0,43.2,47.2,51.6
1978,6.1,11.0,12.1,13.4,14.6,20.7,21.1,21.1,21.4
1979,7.2,8.3,12.5,16.2,17.3,28.6,76.8,125.2,130.9
1980,15.4,19.6,21.0,22.5,24.8,25.4,25.4,36.7,42.4
1981,7.4,13.6,15.3,16.0,16.4,18.0,28.9,41.2,49.1
1982,5.5,6.5,7.7,9.4,16.9,32.2,64.7,78.4,78.4
1983,5.4,10.3,13.9,26.1,31.2,31.2,31.4,32.8,40.0
1984,3.8,6.6,9.2,13.7,19.0,30.3,44.2,44.4,44.4
1985,4.2,6.9,9.6,15.0,20.9,24.2,50.3,70.1,84.0
1986,7.1,12.5,14.5,17.0,27.9,31.9,47.3,52.0,53.6
1987,8.6,11.8,16.5,17.2,24.7,24.8,24.8,40.9,41.1
1988,15.5,17.5,21.8,27.8,39.3,39.6,43.4,46.5,46.5
1989,7.5,8.9,11.1,17.5,17.9,25.2,30.8,46.7,46.7
1990,9.9,11.3,11.5,11.5,18.3,20.0,25.2,30.1,31.8
1991,5.6,10.3,13.0,14.0,14.2,18.1,25.0,28.3,41.6
1992,6.8,9.0,11.3,20.8,22.1,22.3,32.0,34.4,34.6
