Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1969,14.2,19.0,21.6,30.7,50.3,61.7,63.5,76.7,78.0
1970,4.8,7.4,8.9,12.2,17.0,24.4,39.9,49.5,76.2
1971,11.2,14.5,15.5,16.3,16.3,20.6,21.3,32.8,42.7
1972,3.0,4.3,5.6,8.9,15.5,21.1,26.9,30.5,43.9
1973,7.1,10.4,10.7,13.0,15.2,21.3,41.1,50.5,52.6
1974,10.4,12.2,12.7,12.7,14.0,19.6,31.2,38.1,46.2
1975,7.4,9.7,14.5,20.1,22.9,25.1,33.5,35.3,38.4
1976,5.8,8.4,11.4,11.9,12.4,15.0,20.1,29.7,30.2
1981,,,,,15.1,16.8,34.2,48.4,51.6
1982,,,,,16.2,20.3,35.4,50.3,52.8
1983,,,,,8.7,12.6,21.4,29.0,29.0
1984,,,,,22.9,30.0,30.0,43.5,60.7
1985,,,,,14.5,21.7,30.0,30.0,30.6
1986,,,,,27.1,27.4,44.9,72.8,78.0
1987,,,,,26.9,29.6,35.3,36.9,42.6
1988,,,,,12.4,19.2,,34.0,42.2
1989,,,,,18.0,20.4,27.6,35.0,39.0
1990,,,,,21.8,21.8,25.7,25.7,26.0
1992,,,,,12.0,15.8,34.4,43.0,48.4
