Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1971,7.9,9.9,9.9,11.2,21.6,21.8,42.2,43.9,48.8
1972,3.6,6.9,7.4,9.9,11.9,20.3,31.0,43.4,50.5
1973,9.7,16.8,18.0,20.1,20.6,22.6,30.0,43.7,54.1
1974,4.1,6.9,8.4,10.4,12.4,14.0,21.8,26.4,38.9
1975,5.3,8.1,10.9,13.0,17.8,28.7,45.2,45.2,47.0
1976,3.6,4.6,5.3,7.9,10.4,16.8,33.5,49.0,55.1
1977,5.1,5.8,6.1,7.4,8.9,12.4,24.4,33.0,45.0
1978,2.8,3.5,4.3,5.3,5.9,11.4,14.1,21.7,23.0
1980,3.0,4.0,5.4,9.4,14.9,20.1,26.7,31.9,45.0
1981,,,,,13.3,18.3,31.5,44.6,55.1
1982,3.1,3.5,5.3,7.4,12.6,21.3,39.3,61.0,85.6
1983,3.0,4.0,4.8,9.6,14.1,20.7,25.3,25.5,28.4
1984,7.5,13.0,19.7,26.4,28.4,31.2,50.2,50.6,50.6
1985,3.6,6.2,7.5,8.6,11.1,16.8,31.1,32.0,41.5
1986,7.1,11.9,16.2,17.2,17.8,28.5,30.1,30.6,35.8
1987,7.9,10.6,11.2,11.6,11.6,18.2,35.6,36.6,48.2
1988,8.4,14.3,15.1,19.5,22.5,22.9,24.0,32.5,37.8
1989,4.5,4.5,5.4,8.0,13.2,20.4,29.3,34.4,38.9
