Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1969,13.7,14.2,16.8,22.6,30.7,39.9,45.7,48.0,62.0
1970,3.0,4.1,5.8,7.4,11.9,16.5,26.9,28.2,33.3
1971,4.1,6.1,7.4,9.9,13.0,18.3,24.4,31.7,45.5
1972,2.3,4.6,5.1,6.1,7.9,12.2,17.5,28.2,31.0
1973,1.8,2.5,3.0,3.8,6.1,9.7,15.5,19.0,33.5
1974,5.8,5.8,5.8,6.1,6.9,8.4,16.8,20.6,23.6
1975,4.3,6.9,10.4,15.0,15.7,16.3,30.2,35.6,35.6
1976,5.1,8.4,9.1,15.0,20.8,24.4,30.5,33.8,53.1
1977,3.3,4.6,5.6,6.6,8.1,13.5,20.6,27.7,36.6
1978,11.3,14.6,15.0,15.9,17.4,21.0,32.7,42.9,58.1
1979,3.2,3.9,5.0,8.7,10.0,10.9,12.2,12.7,20.5
1980,3.2,4.4,5.1,9.5,14.1,19.6,28.8,34.6,39.4
1981,6.3,7.5,8.1,8.6,8.6,12.0,25.3,34.9,39.7
1982,7.1,10.7,13.4,15.0,18.2,20.5,25.7,33.3,37.7
1983,3.4,5.7,6.3,7.7,11.4,12.4,26.6,35.8,53.4
1984,6.0,10.5,12.4,17.3,21.0,22.2,22.8,26.5,34.2
1985,2.2,4.4,4.4,4.8,8.6,10.0,16.3,27.1,31.6
1986,9.8,9.8,9.8,13.7,13.8,18.9,25.8,29.0,35.4
1987,4.1,5.2,5.4,6.6,7.4,8.1,12.1,18.4,21.3
1988,4.2,6.8,9.6,11.6,16.0,21.7,33.8,36.6,45.4
1989,5.7,8.4,9.6,15.6,23.5,27.4,35.9,37.6,43.8
1990,4.9,5.4,6.3,6.9,10.4,12.8,16.7,16.8,18.8
1991,6.9,8.3,10.4,16.0,16.4,25.4,30.0,34.9,44.8
1992,2.6,5.1,5.5,6.6,10.6,14.5,17.7,24.0,26.8
1993,4.8,6.0,7.8,12.7,15.7,22.1,25.3,33.7,39.8
1994,6.0,9.4,10.8,11.2,12.0,12.2,23.4,25.6,25.6
1995,3.8,3.8,4.0,5.1,7.1,8.9,13.1,17.2,23.0
1996,11.5,12.0,12.2,12.6,12.6,12.9,14.0,18.4,23.6
1999,10.0,20.0,21.0,22.8,23.2,24.4,28.2,41.2,61.4
2000,3.0,5.3,7.4,10.6,15.5,18.0,37.1,60.5,70.5
2001,4.6,6.6,6.6,7.6,8.0,11.4,22.0,,36.2
2002,9.2,18.4,27.6,35.2,36.4,39.6,56.8,62.0,62.0
2003,6.1,8.3,12.0,14.0,17.0,19.7,24.3,31.4,42.0
2004,3.7,4.8,7.0,12.7,14.6,24.0,31.6,31.8,47.8
2005,10.0,17.6,20.4,22.2,22.2,27.8,42.5,44.6,69.8
