Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1975,2.3,3.8,5.8,9.7,13.5,25.4,49.0,72.6,127.5
1976,3.0,3.8,4.3,7.1,10.9,18.5,42.9,68.3,85.3
1977,2.8,4.1,5.8,9.9,17.0,27.9,67.3,98.3,124.5
1978,2.5,4.8,6.1,8.2,14.0,21.2,57.4,67.8,84.6
1980,1.5,2.6,2.9,3.5,6.2,11.6,22.9,28.8,42.3
1981,1.9,3.1,3.9,7.8,15.5,30.1,60.1,92.1,162.4
1982,,,,,12.2,23.8,58.0,80.2,88.8
1983,3.0,4.7,5.3,7.8,13.6,21.6,46.0,78.6,123.4
1984,7.8,13.1,15.1,28.6,38.8,49.4,83.1,137.5,195.1
1985,,,,,10.2,13.0,30.5,48.0,58.2
1986,3.5,5.0,5.8,10.2,16.8,31.9,83.9,150.7,229.9
