Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1960,5.8,8.4,10.4,10.4,10.4,11.9,14.0,16.3,21.3
1961,5.6,9.4,10.9,11.2,11.2,18.0,31.2,31.2,31.2
1962,3.8,6.1,7.6,8.4,9.7,10.7,17.0,23.6,30.5
1963,10.9,21.6,26.2,33.0,35.1,36.1,36.6,66.8,96.8
1964,3.6,6.6,7.4,11.4,19.0,26.9,36.6,38.9,40.4
1965,2.3,3.3,4.1,6.1,8.1,14.0,30.2,37.3,54.6
1966,10.7,17.5,17.5,17.8,27.9,33.5,45.5,52.8,54.9
1967,5.6,8.6,9.9,12.7,13.5,14.0,19.3,21.1,29.7
1968,11.4,15.5,15.7,15.7,15.7,17.8,24.9,34.8,55.6
1969,3.0,5.8,6.1,6.3,6.9,11.7,22.9,32.5,37.1
1970,2.3,3.6,3.8,4.8,7.9,11.7,28.2,43.7,51.8
1971,6.1,9.1,10.9,10.9,10.9,10.9,17.0,30.7,34.3
1972,4.1,5.6,6.6,8.1,9.1,11.9,17.0,28.4,33.3
1973,4.8,7.4,9.9,19.8,30.2,32.8,33.0,33.0,34.3
1974,6.6,8.9,11.2,12.7,13.7,16.8,31.0,47.0,60.2
1975,12.7,20.3,24.9,29.5,29.5,29.5,29.5,31.2,43.9
1976,3.0,4.6,6.3,6.9,10.2,17.5,29.2,36.6,40.1
1977,6.6,12.2,14.2,15.7,20.6,21.3,21.6,21.8,21.8
1978,4.8,9.6,14.0,23.8,34.2,43.8,48.0,76.4,77.7
1979,5.1,8.2,12.4,23.3,34.9,44.7,59.9,60.1,60.1
1980,3.3,5.5,7.9,13.1,15.9,21.2,50.2,65.4,85.7
1981,3.6,6.8,9.6,11.6,11.6,11.8,22.5,38.8,66.6
1982,25.8,36.4,46.0,62.5,63.3,63.5,63.5,63.5,63.5
1983,,,,,11.5,17.8,20.0,20.0,20.7
1984,2.7,3.1,3.5,3.9,5.9,11.4,26.1,37.8,38.2
1985,4.0,7.9,10.3,18.2,22.4,36.0,46.0,62.6,69.0
1986,5.0,9.2,12.2,14.2,14.6,14.7,14.7,21.9,34.1
1987,6.8,11.9,17.8,25.2,26.9,31.3,37.5,42.0,46.4
1988,7.1,10.1,10.9,11.8,12.0,14.4,24.0,27.2,29.3
1989,9.4,17.7,24.0,30.2,30.4,30.4,30.4,30.4,30.4
1990,4.4,4.8,5.7,9.3,10.9,16.2,23.4,32.6,33.0
1991,6.6,13.2,18.3,18.3,24.8,28.2,39.8,55.2,73.5
1992,1.6,1.8,2.1,3.1,5.6,9.9,21.2,29.3,36.1
1993,8.1,14.0,17.0,24.5,29.9,48.8,84.6,87.1,90.8
1994,3.6,5.9,7.8,8.4,9.6,15.8,17.5,24.5,27.9
2005,2.6,2.8,3.0,4.2,6.6,12.2,31.8,54.8,93.2
2006,3.4,4.0,5.0,7.6,9.2,11.8,17.6,25.6,39.4
2007,4.2,5.4,6.4,7.6,7.8,10.0,15.8,22.0,22.0
2008,5.4,9.0,13.4,19.6,28.0,34.6,42.2,42.2,42.4
2009,5.6,10.6,12.6,20.2,24.2,24.2,24.2,34.6,37.8
2010,5.2,8.0,9.6,13.6,18.4,22.6,42.0,56.8,75.8
2011,11.6,16.4,19.6,22.6,22.6,22.6,40.0,55.2,66.6
2012,6.8,10.6,12.2,24.0,24.0,24.0,34.0,34.2,36.0
2013,9.8,15.8,19.6,28.4,29.6,31.0,58.2,66.4,67.8
2014,4.2,6.4,7.0,7.4,12.0,21.8,42.0,61.0,88.0
2015,1.8,3.2,4.4,8.8,14.4,14.4,14.4,23.8,32.6
2016,9.0,12.6,13.8,14.2,14.2,15.0,16.0,16.8,17.4
2017,5.2,9.8,12.4,24.8,24.8,24.8,24.8,24.8,25.8
