Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1959,6.9,8.4,11.4,13.7,17.8,18.8,22.9,25.7,32.8
1960,8.9,13.7,16.8,20.3,21.8,28.7,40.6,54.4,58.4
1961,7.1,10.9,16.3,21.6,23.4,23.9,26.2,35.1,37.3
1962,4.1,7.4,9.7,12.4,15.2,16.3,24.4,42.2,66.3
1963,7.1,14.0,19.0,24.1,28.2,34.5,38.4,47.0,48.0
1964,9.7,16.8,20.6,26.2,33.8,49.5,50.8,50.8,50.8
1965,8.1,10.7,15.7,26.2,34.0,37.3,37.3,37.3,37.3
1966,,,,,,78.5,82.0,82.0,82.3
1967,9.4,13.7,20.6,30.2,32.0,33.3,33.5,34.0,67.3
1968,9.7,12.4,13.7,16.0,17.3,19.8,23.9,25.9,36.1
1969,7.4,9.9,14.2,15.2,25.1,30.7,36.6,36.8,42.2
1970,5.1,8.4,8.4,13.2,13.2,19.3,29.7,29.7,30.5
1971,7.6,12.4,15.7,26.2,30.0,32.5,43.4,61.0,71.6
