Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1961,3.3,4.6,5.8,7.1,10.2,13.0,23.6,31.5,32.5
1962,5.8,9.7,13.0,21.8,38.6,42.4,73.4,74.4,75.2
1963,5.3,10.4,14.0,20.1,20.8,21.6,21.6,37.8,37.8
1964,11.2,16.8,20.1,24.6,25.4,25.4,47.8,56.1,58.9
1965,5.1,7.9,9.7,12.4,13.7,14.5,24.9,27.9,30.7
1966,13.5,17.0,19.3,27.4,40.4,65.3,78.5,82.5,85.9
1967,5.1,8.4,9.9,15.2,19.6,28.7,29.5,29.5,39.6
1968,17.8,22.4,24.6,29.5,30.5,30.5,56.4,85.1,100.6
1969,9.4,12.2,15.5,21.3,30.5,33.5,36.6,42.2,57.1
1970,9.7,13.2,16.0,21.8,27.2,45.5,59.2,59.4,60.2
1971,8.9,13.7,17.0,21.3,25.9,27.2,27.4,27.4,27.4
1972,12.2,19.8,22.6,38.1,39.6,39.6,39.6,39.6,39.6
1973,8.4,14.5,15.7,16.8,23.9,29.5,32.0,37.3,39.9
1974,7.6,14.7,20.3,28.4,30.0,33.3,34.0,34.8,51.3
1975,8.1,14.5,17.3,28.4,31.0,35.6,51.1,72.9,75.7
1976,7.1,14.0,20.8,32.0,32.5,32.5,32.5,32.5,35.6
1977,,,,,45.2,46.5,49.8,69.3,70.9
1978,12.0,14.3,20.4,36.5,47.3,48.5,56.0,58.1,58.1
1979,8.8,12.3,18.5,30.7,39.9,53.8,59.9,68.7,80.9
1981,,,,,7.8,11.0,16.2,17.8,33.4
2006,6.2,7.6,8.4,10.0,11.4,18.6,23.8,24.0,29.6
2007,7.2,13.0,15.6,17.4,18.2,20.0,23.6,24.4,31.2
2008,6.0,7.2,7.6,13.8,19.8,21.8,40.2,53.2,64.4
2009,5.6,9.6,12.2,18.4,22.4,25.8,33.6,39.2,51.2
2010,9.4,13.6,17.2,32.8,39.2,39.6,43.4,60.8,74.8
2011,8.6,14.0,17.4,18.2,18.2,18.2,19.8,29.2,30.0
2012,9.2,13.8,19.0,22.6,27.0,27.4,27.6,27.8,38.0
2013,11.0,15.6,16.8,23.8,29.0,29.4,29.4,29.8,31.4
2014,12.2,22.0,27.2,39.6,49.0,50.4,53.2,53.2,54.0
