Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1981,6.4,7.1,10.6,17.5,31.4,44.4,54.0,56.0,56.0
1982,,,,11.3,18.0,20.9,41.3,55.0,55.2
1983,3.4,6.8,9.3,13.0,15.5,20.2,20.2,20.7,25.0
1984,,,,,,,,,
1985,5.3,7.7,10.5,16.5,18.0,30.2,47.9,68.2,79.3
1986,14.1,22.5,28.9,39.3,44.4,44.4,44.6,44.6,45.1
1987,7.0,11.1,13.6,22.2,33.9,38.7,39.5,39.7,51.6
1988,5.4,8.1,9.8,17.4,24.0,28.5,43.8,43.8,51.0
1989,4.6,6.6,8.2,12.2,12.7,14.3,25.0,30.6,50.1
1990,3.8,5.4,7.6,13.8,24.7,30.7,36.5,40.1,43.6
1991,4.1,7.9,11.4,20.1,23.7,24.9,32.6,34.4,34.6
1992,3.3,5.7,8.4,11.9,20.4,24.0,31.7,41.2,41.8
1994,12.1,15.8,18.7,25.0,27.1,33.6,33.6,37.7,48.6
1995,9.9,13.5,14.5,20.6,25.6,33.3,50.9,66.7,66.7
1997,7.0,11.3,16.9,22.6,23.4,25.9,39.9,40.8,43.6
1998,10.8,16.0,17.1,19.6,23.0,28.0,48.8,48.8,71.4
1999,6.6,8.9,10.6,12.2,18.1,20.0,34.9,56.2,64.4
