Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1965,8.9,14.7,16.3,19.8,23.4,31.0,48.3,48.3,48.5
1966,19.8,21.3,22.9,32.0,33.8,34.0,50.0,53.8,56.4
1967,10.9,20.6,25.7,27.4,28.4,32.8,35.3,35.3,36.8
1968,5.3,10.2,11.2,14.7,18.8,26.9,37.6,41.4,52.3
1969,6.3,11.9,15.5,17.0,17.8,19.3,38.4,38.4,38.4
1970,10.7,13.5,17.8,21.6,24.1,37.8,37.8,38.1,47.5
1971,9.4,11.9,14.0,14.7,21.8,32.5,33.0,43.2,44.4
1972,8.1,10.9,12.2,13.0,13.0,24.1,30.2,32.3,38.1
1973,9.4,15.5,18.0,24.1,24.1,25.4,39.4,50.3,56.1
1974,10.7,13.0,14.0,18.3,22.1,36.1,38.1,40.1,46.0
1975,11.9,17.8,24.4,40.9,71.1,77.7,93.5,98.3,98.3
1976,6.3,8.6,11.2,19.0,25.1,34.5,37.1,41.4,54.6
1977,6.1,7.4,9.7,13.0,13.0,13.0,19.0,29.5,32.3
1978,9.0,14.6,16.5,20.1,21.7,24.3,37.7,44.7,45.5
1979,7.0,10.9,11.9,14.3,17.3,24.3,26.7,28.4,38.4
1980,7.1,11.5,12.1,12.9,16.9,28.5,33.8,34.0,38.9
