Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1985,10.2,10.2,12.2,17.0,21.8,35.6,43.1,43.4,53.6
1986,2.7,3.8,5.1,7.8,13.0,21.7,33.2,48.1,63.0
1987,4.2,6.8,10.3,12.2,13.6,19.5,33.6,38.0,49.0
1988,8.1,10.0,11.8,16.7,23.2,24.2,,,56.8
1989,3.5,6.3,7.8,8.4,11.3,17.3,,,45.0
1990,3.3,6.3,9.0,9.2,13.0,20.2,45.7,53.4,56.7
1991,3.5,5.6,7.5,9.8,11.8,20.6,43.5,59.0,64.0
1992,4.8,7.7,10.6,20.2,32.1,47.8,69.5,72.8,73.0
1993,6.8,9.3,11.9,21.7,36.2,45.5,51.3,61.5,75.6
1994,10.6,11.2,15.3,17.6,17.6,24.0,56.1,69.8,70.6
1995,4.4,4.9,5.4,7.2,8.7,14.3,28.3,37.6,55.5
1997,2.7,4.3,5.0,9.1,14.5,24.4,47.1,52.0,52.0
1998,4.0,4.9,5.8,7.1,10.8,16.3,31.3,47.0,65.0
1999,6.4,10.1,13.7,18.1,21.1,38.3,85.9,103.3,112.1
