Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1973,10.2,18.3,22.9,32.8,33.8,35.6,41.7,41.9,42.4
1974,7.9,10.4,11.2,11.7,17.3,25.7,49.0,53.6,63.0
1975,9.4,13.5,14.2,14.2,14.5,19.3,33.0,45.7,54.4
1976,8.4,9.4,11.7,13.5,17.0,30.7,55.1,63.0,79.0
1977,7.9,13.5,13.5,17.3,24.4,29.7,34.3,43.9,46.7
1978,14.4,16.2,19.2,24.3,29.0,36.8,41.0,41.1,64.7
1979,8.9,13.0,14.2,15.4,16.9,21.3,33.8,44.5,44.5
1980,5.3,8.5,12.4,18.4,20.5,29.7,33.8,34.5,45.9
1981,7.4,10.1,12.3,18.8,22.0,28.0,40.7,61.8,69.9
1982,3.6,4.6,6.1,7.0,13.1,23.3,34.1,53.0,53.6
1983,8.2,13.0,16.8,25.4,33.1,33.2,39.2,39.2,40.7
1984,13.4,17.7,19.3,25.7,27.1,27.6,31.5,46.4,52.0
1985,5.5,9.0,9.7,12.2,17.3,28.2,46.2,73.4,78.6
1986,7.3,9.7,13.0,16.4,20.5,23.2,34.8,34.8,50.1
1987,10.2,10.2,14.3,21.8,22.7,22.7,36.5,46.5,57.0
1988,10.0,10.0,13.3,15.6,21.8,28.3,45.0,52.2,78.9
1989,9.4,17.3,19.5,24.3,26.4,33.3,51.1,55.0,60.8
1990,7.0,9.0,10.8,13.2,20.2,22.0,34.9,56.7,65.0
1991,9.9,13.9,14.9,16.0,18.0,23.7,34.9,44.4,49.8
1992,6.5,12.7,14.3,14.9,18.0,19.3,,,45.2
1993,9.6,17.6,20.5,23.2,25.5,28.9,43.0,57.6,58.2
1994,8.7,11.0,12.3,18.0,20.4,20.4,25.4,29.5,41.8
1995,8.9,11.1,13.1,18.3,23.8,31.3,40.2,40.4,54.8
1996,15.8,21.2,25.4,35.7,46.0,50.0,55.8,56.1,59.5
1997,6.8,12.6,14.4,15.9,15.9,15.9,26.8,31.6,35.4
1998,10.3,17.0,19.3,20.9,22.4,23.7,25.0,26.9,36.7
1999,9.2,12.5,13.3,15.0,22.4,37.1,52.8,66.7,71.0
