Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1976,5.8,8.4,11.9,13.7,15.8,17.0,18.0,18.0,18.5
1977,13.7,15.2,15.2,15.2,15.5,15.5,20.2,20.8,22.6
1978,3.0,3.4,3.4,3.4,3.9,6.5,10.4,12.2,21.7
1979,5.1,7.7,8.1,8.1,8.2,9.6,14.9,20.8,24.8
1980,3.6,4.6,6.3,8.0,11.9,14.8,18.9,23.8,23.8
1981,6.0,7.0,7.7,7.9,11.4,11.6,13.2,18.2,22.3
1982,2.9,4.7,5.3,6.3,6.4,8.3,12.6,13.4,16.3
1983,1.6,2.3,2.7,3.4,6.6,8.6,11.0,12.8,14.0
1984,3.7,5.2,5.2,5.4,6.0,9.6,10.2,10.7,13.9
1985,2.1,3.8,4.0,5.7,10.2,14.0,15.3,17.0,17.7
1986,7.5,10.0,10.2,10.2,10.3,11.5,12.0,12.0,13.7
1987,2.7,4.3,5.5,7.5,7.8,8.9,13.3,20.7,23.4
1988,1.5,2.2,2.5,4.2,5.7,5.9,11.2,18.7,21.2
1989,2.8,3.6,3.6,3.8,5.5,7.0,10.5,11.8,12.4
1990,6.8,7.1,8.1,9.4,11.7,11.8,12.2,14.3,25.7
1991,5.0,7.5,8.5,13.1,14.4,14.4,14.4,17.6,29.6
1992,5.4,7.3,7.6,7.8,8.0,10.4,16.1,17.2,20.2
1993,4.7,7.3,8.8,14.2,17.8,23.3,24.2,24.2,24.2
1994,1.9,2.9,3.5,4.8,7.5,12.4,17.0,21.4,23.5
1995,2.5,3.1,3.5,3.8,5.1,8.3,11.1,14.6,18.6
1996,2.5,3.3,4.3,5.5,7.8,8.6,10.6,10.6,11.8
1997,5.4,8.4,11.0,15.6,16.9,17.5,18.0,19.8,20.7
1998,1.9,2.3,3.3,4.0,4.9,6.5,10.9,11.6,17.0
1999,1.9,3.6,4.0,4.6,4.8,4.8,,,11.4
2000,3.3,5.2,6.9,7.7,8.0,14.9,16.5,26.2,28.1
2001,1.6,2.0,2.2,2.8,3.7,6.7,,,23.0
2002,,,,,,9.3,9.3,10.0,15.8
