Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1967,9.1,11.7,13.7,15.2,15.7,21.3,21.3,24.1,26.4
1968,7.4,11.9,14.0,19.8,20.6,22.6,42.9,50.8,55.4
1969,7.4,9.9,11.7,13.0,17.8,21.8,21.8,21.8,41.9
1970,9.9,18.5,20.3,21.1,21.1,24.9,32.3,42.9,60.7
1971,7.4,13.5,14.7,20.1,23.1,30.5,55.6,62.2,66.3
1972,6.6,12.2,14.7,17.8,21.3,42.2,42.7,42.9,50.3
1973,6.9,12.2,17.0,22.1,30.7,33.3,33.3,33.3,35.6
1975,5.3,7.4,7.6,9.9,11.2,17.0,28.2,33.3,39.9
1977,8.5,13.2,15.2,18.5,24.6,24.6,24.6,26.2,31.5
1979,4.8,6.5,10.0,11.0,13.0,23.7,42.6,64.8,65.0
1980,13.2,20.1,24.9,25.5,25.6,25.6,27.7,28.0,43.2
1981,5.9,9.2,12.1,15.9,18.3,21.7,23.4,24.7,28.0
1982,6.4,9.2,12.2,15.2,20.3,29.3,40.3,41.0,41.9
1983,9.9,17.2,22.2,23.9,25.5,41.9,46.9,47.3,48.7
1984,5.7,6.8,7.3,10.0,15.6,21.5,36.9,40.0,40.0
1985,,,,,,,,,
1986,9.4,11.6,13.6,14.3,16.5,29.2,30.0,30.2,46.6
1987,11.0,15.7,20.7,33.1,33.8,33.8,37.5,58.0,58.3
1988,5.7,8.3,11.4,17.2,17.4,27.8,47.6,47.8,72.2
1989,10.6,15.5,19.2,26.1,26.1,26.1,30.0,32.8,52.7
1990,3.7,5.9,6.9,9.3,13.3,20.0,,,55.6
1991,6.6,12.4,17.5,22.0,34.6,35.5,,,107.4
1992,9.0,13.6,20.3,23.1,26.7,27.0,27.0,33.8,35.0
1993,8.0,12.9,17.1,24.0,28.7,31.8,32.8,,41.0
1994,17.4,23.2,23.2,29.0,29.2,30.7,38.0,39.3,43.0
1995,6.6,12.7,18.0,25.2,32.4,33.2,47.2,54.1,54.1
1996,8.5,11.6,14.3,15.3,15.5,23.3,,,55.0
1997,4.3,7.0,8.9,12.7,13.2,23.7,31.0,31.7,39.2
1998,9.4,15.3,20.7,27.9,29.6,29.6,29.6,29.6,38.4
