Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1966,8.1,13.7,18.0,20.8,24.6,31.5,34.5,34.8,55.1
1967,3.6,6.1,6.6,7.1,7.9,9.7,13.5,16.3,20.1
1968,4.3,8.1,11.7,16.8,19.8,21.6,25.1,31.0,36.6
1969,10.2,12.7,15.7,16.3,17.3,17.3,23.9,32.8,33.0
1970,13.2,21.1,25.1,35.3,42.2,50.8,60.7,71.4,95.8
1971,7.4,9.9,12.2,15.0,18.0,18.3,38.1,49.3,58.4
1972,12.7,16.3,22.4,36.6,37.1,37.1,37.1,38.1,43.7
1973,6.9,9.9,11.4,14.7,17.0,20.8,37.8,47.0,57.1
1974,3.8,5.8,7.4,9.4,11.4,12.2,24.1,29.2,41.9
1975,5.8,6.3,6.6,7.4,11.4,11.4,14.7,16.3,21.8
1976,3.0,5.1,6.1,6.6,9.1,15.7,31.2,47.8,56.9
1977,10.4,12.2,13.0,16.3,20.3,26.4,48.0,52.1,52.3
1978,4.9,6.3,8.3,12.2,13.5,15.8,22.1,28.8,38.9
1979,8.3,9.5,11.0,13.8,17.8,21.8,36.3,41.6,50.3
1980,2.8,5.6,6.2,7.0,8.6,15.0,23.8,32.6,43.2
1981,3.1,3.5,3.6,4.6,6.1,10.0,19.3,20.2,20.8
1982,2.5,3.9,4.5,5.4,9.3,12.5,22.8,26.9,33.7
1983,4.4,5.9,6.9,9.0,11.2,13.4,17.8,22.3,26.9
1984,6.7,9.0,9.4,12.4,16.7,17.0,25.2,36.2,37.4
1985,4.3,4.7,4.7,6.7,11.3,20.0,29.4,29.4,29.4
1986,4.2,6.8,8.7,8.7,8.8,12.4,26.1,39.0,45.0
1987,4.6,5.3,5.8,6.4,8.0,8.3,16.8,28.9,39.5
1988,5.5,6.7,7.5,10.8,11.5,12.4,16.0,24.8,37.2
1989,8.0,13.3,15.2,15.6,15.6,15.6,22.0,22.4,28.6
1990,5.2,8.7,9.5,10.4,15.2,21.7,29.6,30.9,35.5
1991,9.4,11.4,12.0,12.2,14.0,14.2,26.0,26.2,27.0
1992,3.2,5.9,6.7,11.8,11.8,11.8,15.9,25.3,35.7
1993,7.3,8.7,9.1,9.7,10.3,12.6,12.6,15.8,19.2
1996,7.1,9.9,14.4,21.2,23.3,32.8,35.0,35.0,35.0
1997,7.2,14.1,19.3,26.3,33.1,36.4,52.8,57.4,63.1
2000,6.5,8.8,8.8,8.8,10.1,14.9,29.7,30.7,36.1
2001,3.1,5.5,6.7,10.5,13.9,20.1,36.0,44.1,44.7
2002,7.5,9.8,13.7,15.4,16.8,17.4,26.6,39.7,40.4
