Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1961,4.6,6.9,8.4,8.9,11.2,14.0,22.1,27.9,41.4
1962,5.1,7.9,8.4,9.9,10.2,13.0,15.7,19.8,27.4
1963,8.4,16.8,19.6,26.7,30.0,30.7,30.7,35.3,43.4
1964,4.3,4.6,4.6,5.6,8.4,14.0,32.5,42.7,45.7
1965,3.0,6.1,7.1,10.2,15.0,19.3,30.5,45.7,56.9
1966,4.3,7.6,7.6,8.4,9.4,12.4,19.3,30.0,38.1
1967,11.7,14.0,16.3,18.8,19.8,19.8,29.5,34.8,36.1
1969,14.7,17.0,17.8,17.8,24.1,31.0,32.8,33.0,33.0
1970,5.6,7.4,9.1,13.5,19.8,35.3,58.4,66.5,67.1
1971,12.4,14.7,16.8,22.6,24.4,25.1,28.2,33.0,33.5
1972,7.1,7.6,9.1,9.1,9.1,14.0,33.3,36.6,38.9
1974,13.0,17.3,19.0,21.8,28.2,29.7,29.7,29.7,29.7
1975,8.1,9.7,10.4,12.2,14.0,16.0,27.2,38.6,40.9
1976,10.2,18.0,19.6,20.1,21.3,21.3,21.6,30.2,58.7
1977,3.0,4.1,4.3,6.3,6.6,8.4,20.1,27.7,31.7
1978,11.9,12.6,13.0,13.8,14.0,15.5,15.9,21.0,21.5
1979,9.0,14.3,16.3,16.8,18.0,23.5,25.6,25.6,33.3
1980,5.3,5.8,7.2,14.3,17.6,17.8,17.9,20.0,26.1
1981,3.5,5.0,6.5,8.3,11.3,13.6,20.4,21.3,27.4
1982,11.9,11.9,11.9,12.2,12.5,13.3,15.4,18.0,18.8
1983,7.1,10.4,11.8,15.8,21.3,23.2,24.5,26.8,29.2
1984,5.2,6.8,6.8,6.8,7.8,10.4,18.0,18.0,19.8
1985,7.8,9.7,11.3,11.3,11.3,17.8,17.8,22.2,31.4
1986,5.5,7.0,8.3,9.1,9.9,12.9,16.8,20.7,33.2
1987,8.9,12.6,13.1,17.5,20.8,25.3,32.9,35.0,39.0
1988,5.6,10.9,16.0,19.7,22.0,28.6,29.0,29.0,55.5
1989,7.8,10.0,13.3,17.9,17.9,18.2,18.2,21.4,29.3
1991,6.7,8.1,9.0,15.5,20.2,25.1,41.9,49.1,56.8
1992,7.6,15.0,22.0,36.0,41.1,42.0,44.0,44.0,45.6
1993,6.0,11.6,12.0,12.2,12.2,13.1,,,32.4
1994,11.3,14.7,16.5,16.7,16.9,16.9,21.3,21.5,24.9
1995,7.9,12.3,13.1,13.1,13.1,16.2,21.2,31.3,39.9
1996,7.6,10.2,12.4,17.3,17.3,23.3,23.8,23.8,23.8
