Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1973,,,,,3.8,5.3,9.7,11.7,13.5
1974,,,,,5.8,9.7,17.8,29.7,37.8
1975,,,,,5.8,7.9,13.5,14.7,21.1
1976,,,,,4.6,7.4,14.0,14.0,14.5
1977,,,,,4.6,7.6,17.5,27.7,29.5
1978,,,,,4.4,6.2,11.7,13.2,13.5
1979,,,,,14.5,20.0,23.0,23.0,23.0
1980,,,,,7.0,11.6,26.4,34.0,36.0
1981,,,,,6.0,7.9,14.7,16.7,17.8
1982,,,,,5.9,7.5,16.3,26.6,31.6
1983,,,,,5.2,10.2,23.2,30.4,32.2
1984,,,,,4.4,7.6,16.8,24.7,26.6
1985,,,,,4.0,5.6,8.1,11.7,16.7
1986,,,,,5.6,7.5,10.9,11.1,15.7
1987,,,,,9.7,12.5,24.8,30.4,33.8
1988,,,,,7.6,8.8,14.2,18.2,20.0
1989,,,,,8.1,10.5,16.4,20.7,21.0
1990,,,,,5.8,11.4,21.0,27.3,34.4
1991,,,,,9.2,15.6,35.1,49.4,72.5
1992,,,,,7.1,8.3,12.0,16.7,26.5
1994,,,,,5.7,8.9,,,
1995,,,,,5.1,8.4,15.4,19.4,20.8
1996,,,,,5.8,6.8,11.4,13.2,13.6
1997,,,,,8.7,9.6,13.6,19.6,24.2
1998,,,,,10.9,12.4,18.7,19.5,30.8
1999,,,,,6.8,12.8,16.4,23.8,38.7
