Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1963,5.3,6.6,8.4,12.2,16.0,16.8,20.3,21.8,42.9
1964,7.4,7.9,10.7,18.3,18.8,21.1,33.5,59.4,67.8
1967,3.6,6.3,6.6,11.2,14.5,15.2,15.2,15.2,16.8
1968,8.6,11.4,14.2,24.4,38.9,47.2,51.3,51.3,92.5
1969,2.5,4.1,4.6,5.6,7.6,13.2,18.0,23.1,38.6
1972,3.0,5.3,7.6,10.2,10.2,10.7,18.5,18.5,20.3
1977,17.3,17.3,18.0,18.0,18.0,18.0,29.0,49.8,50.0
1978,10.2,10.2,10.2,10.5,13.7,14.4,20.6,20.6,24.4
1979,4.0,5.6,6.4,9.3,10.4,10.9,18.5,33.3,35.0
1981,4.8,8.0,10.9,17.9,21.2,22.5,25.7,25.7,44.0
1982,5.6,6.5,7.0,7.0,7.0,12.6,28.4,29.4,35.1
1983,,,,,14.0,20.4,20.7,20.7,21.0
1984,7.7,12.3,15.8,30.3,37.0,42.9,44.0,46.1,65.6
1985,3.1,4.7,6.3,9.2,12.1,12.5,23.0,32.0,33.6
1986,5.7,9.3,13.9,19.8,21.7,22.7,22.7,22.7,22.7
1987,8.1,15.4,18.8,19.2,19.3,24.5,25.0,25.0,33.0
1988,1.4,2.3,3.4,5.6,11.2,22.4,35.0,35.0,48.0
1989,5.0,7.8,11.1,15.3,17.0,18.5,19.0,29.1,35.3
1990,1.7,2.6,3.4,4.2,6.2,8.4,10.6,14.6,16.0
1991,4.6,4.8,5.2,9.2,14.9,23.8,32.0,32.5,37.9
1992,8.2,9.0,9.0,9.0,9.0,9.8,,,22.0
1993,7.7,8.1,8.3,9.8,11.4,14.4,23.1,,42.6
