Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1925,1.0,1.5,2.0,3.6,5.1,7.6,14.7,18.5,25.9
1926,2.3,3.3,3.8,5.1,6.6,10.9,15.2,29.2,41.9
1927,3.8,4.6,4.8,5.6,6.6,9.9,23.4,37.1,47.5
1928,2.0,2.8,3.6,4.3,7.4,11.7,21.8,36.1,53.1
1929,2.3,3.6,4.6,4.8,5.8,10.2,24.1,38.9,44.2
1930,1.8,2.0,2.3,3.6,4.6,6.1,16.0,24.6,29.7
1937,2.0,2.8,3.3,4.3,7.1,11.2,22.6,43.9,67.3
1938,2.3,3.6,3.8,4.6,7.1,12.2,29.5,53.3,70.1
1939,2.5,3.3,3.8,5.1,6.9,9.4,21.6,33.3,38.4
1940,3.8,6.6,8.1,9.7,10.7,16.0,29.0,33.3,35.3
1941,5.1,6.3,7.4,8.1,8.6,11.2,25.7,32.3,36.8
1942,1.0,1.5,2.3,4.3,6.6,10.2,17.3,22.6,28.2
1943,1.3,1.8,2.5,3.8,6.3,9.4,13.7,25.7,38.4
1944,1.3,1.5,2.0,3.0,4.8,6.9,12.7,21.8,26.9
1945,1.0,1.5,2.3,3.8,7.1,10.4,21.8,31.2,40.1
1946,2.0,3.8,5.1,6.9,6.9,8.4,18.0,22.6,34.0
1947,1.3,2.0,2.5,3.8,6.6,12.2,25.4,40.1,41.4
1948,2.5,3.8,4.6,5.3,8.6,11.2,18.8,30.2,47.0
1949,2.0,3.6,4.8,6.6,8.1,13.2,35.3,64.0,105.4
1950,1.0,2.0,2.5,4.3,5.1,8.6,21.1,34.3,39.9
1951,1.0,1.5,2.0,3.8,6.9,11.4,21.3,26.7,39.1
1953,2.3,3.6,4.6,6.6,8.4,13.7,25.1,34.5,50.3
1954,1.8,2.3,3.0,4.1,7.1,13.5,21.1,25.4,38.4
1955,1.3,2.0,3.0,4.3,7.9,13.2,31.7,56.4,89.2
1956,2.5,3.8,4.8,9.4,18.8,32.3,56.9,77.7,118.9
1957,1.8,2.0,2.5,3.6,5.3,9.1,18.3,24.6,29.5
1958,2.5,3.6,4.6,5.6,7.6,11.2,21.1,35.8,54.9
1959,1.5,2.3,2.8,5.1,8.6,13.5,25.1,41.4,49.3
1960,2.3,2.5,3.0,4.6,7.6,10.7,19.8,32.0,33.8
1961,1.8,1.8,2.5,4.1,7.4,11.7,20.3,37.1,57.9
1962,1.3,2.0,3.0,5.3,10.2,18.0,41.1,53.1,64.5
1963,4.3,4.6,5.1,5.6,8.1,14.7,34.5,40.1,50.0
1964,1.3,1.8,2.3,4.6,8.1,13.2,27.4,32.0,35.8
1965,1.3,2.0,2.5,4.1,6.9,11.2,16.5,22.4,31.7
1966,1.8,3.6,3.8,4.6,6.6,11.2,20.1,25.9,36.8
1967,2.8,3.6,3.8,4.8,6.9,11.2,24.1,33.8,47.8
1968,1.3,2.0,2.5,3.8,5.6,8.9,19.3,27.2,41.7
1969,1.8,2.5,2.8,4.3,5.6,8.4,17.3,26.9,26.9
1970,2.0,3.6,3.6,3.8,6.9,11.9,18.0,19.3,24.1
1971,2.8,4.3,6.1,6.6,11.4,12.7,25.9,43.2,64.0
1972,2.5,2.8,3.0,3.8,7.1,13.0,29.0,48.3,70.1
1973,1.5,1.8,2.3,4.1,6.1,8.1,15.5,24.4,31.5
1974,1.0,2.0,2.8,4.6,8.9,15.2,24.9,34.8,51.8
1975,2.5,3.6,4.1,5.1,8.1,13.5,33.5,41.4,72.1
1976,1.3,2.3,3.0,5.1,9.1,11.4,26.2,35.6,58.4
1977,1.3,2.0,2.5,5.1,8.4,14.0,19.3,23.9,29.7
1978,1.3,1.8,2.3,4.0,7.0,12.9,28.9,38.4,38.4
1979,1.9,2.9,3.1,5.0,8.3,15.2,35.3,66.9,100.2
1981,3.3,5.5,6.3,6.9,9.5,11.6,18.4,23.4,25.7
1982,1.6,2.5,3.6,6.3,9.5,18.7,48.1,72.7,78.4
1983,2.0,2.6,2.8,3.8,6.3,10.1,25.0,44.1,49.5
1984,2.5,3.0,3.3,4.1,6.8,11.3,23.9,36.0,47.6
1985,1.4,2.2,2.7,4.2,5.7,7.1,15.8,30.0,30.0
1986,2.4,2.6,3.6,6.1,10.1,14.3,31.1,46.0,67.2
1987,1.7,2.1,3.1,4.2,6.5,12.2,25.3,44.8,48.4
1988,1.8,2.8,3.6,5.8,8.9,12.5,19.0,20.7,29.2
2009,1.8,2.4,2.8,5.4,9.0,15.6,27.4,37.0,48.6
2010,4.6,6.0,6.6,8.6,9.8,15.2,27.0,50.4,69.2
2011,2.0,2.2,2.8,4.2,6.8,10.4,26.4,41.2,48.4
2012,2.0,2.8,3.4,4.6,8.4,10.8,20.4,29.2,35.6
2013,1.4,2.2,3.2,5.4,8.0,9.8,19.6,28.6,48.0
2014,4.2,5.6,6.4,8.8,10.0,10.4,19.8,22.0,30.6
2015,3.2,4.2,4.6,8.2,10.8,13.6,28.8,48.8,62.6
2016,2.0,2.6,3.2,4.0,6.4,10.6,22.2,37.2,61.6
2017,1.2,1.8,2.4,4.4,8.0,13.2,26.4,35.6,38.4
