Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1969,3.3,6.1,7.1,8.1,9.1,10.9,16.8,26.2,37.8
1970,9.1,13.5,18.5,28.4,28.4,28.4,28.4,28.4,38.9
1971,3.6,5.3,6.6,6.9,7.4,11.2,24.9,29.2,33.0
1972,4.8,6.3,7.4,9.4,13.2,15.2,22.9,29.7,40.4
1973,4.1,4.6,4.6,6.3,6.9,10.9,20.1,21.6,38.4
1974,,,,,,,55.4,63.0,63.0
1976,4.6,6.3,7.1,10.4,13.7,19.3,27.7,52.6,57.9
1977,4.1,6.9,7.6,8.1,8.6,14.5,24.1,29.2,37.3
1978,8.4,8.8,9.8,12.9,14.6,17.7,28.4,34.0,34.0
1979,8.2,11.2,15.0,18.7,19.3,27.0,37.6,45.0,45.4
1982,7.4,10.1,11.4,12.0,14.1,14.1,26.2,26.4,26.4
1983,9.1,13.9,16.6,22.4,24.4,24.5,25.3,43.0,57.6
1984,2.2,3.5,5.3,6.2,6.6,9.7,14.5,26.4,35.2
1985,,,,,,,,,
1986,2.5,3.2,3.8,4.3,4.9,8.5,13.1,17.5,23.0
1987,2.0,3.0,4.0,6.8,10.6,17.0,23.5,31.6,38.6
1991,10.1,12.8,14.2,15.6,16.4,19.0,22.6,22.6,25.0
1992,2.8,3.7,4.6,6.1,7.3,10.1,,,29.0
1993,3.2,4.5,5.7,10.2,12.6,13.8,16.9,27.8,36.9
1994,7.0,9.1,11.2,13.1,15.2,15.2,19.1,24.0,36.0
1995,4.6,6.7,7.5,8.2,10.9,13.9,19.8,26.4,37.4
1996,10.2,14.0,17.5,18.7,18.9,20.8,26.2,38.9,47.0
1997,6.6,9.7,11.7,17.7,29.2,30.8,30.8,30.8,34.9
1998,5.3,6.9,8.0,12.5,14.7,15.6,17.6,22.7,28.7
1999,0.8,1.5,2.1,3.6,5.3,7.8,13.2,18.9,23.3
2000,7.7,8.5,11.2,18.0,20.6,20.6,22.5,25.5,27.3
2001,7.1,8.4,9.9,15.1,22.1,28.3,34.5,39.6,67.2
2002,4.0,4.8,5.0,5.4,6.0,9.8,18.3,22.9,32.5
