Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1967,7.9,9.9,11.2,18.5,22.1,24.4,26.2,26.4,28.7
1968,5.6,11.2,12.4,14.0,26.4,32.0,63.2,77.5,78.0
1969,10.9,15.2,19.6,23.9,24.9,25.7,39.9,52.8,66.0
1970,7.6,9.9,11.9,12.2,12.2,12.2,22.4,33.5,42.4
1971,4.6,5.6,7.9,10.9,10.9,17.5,30.2,34.5,38.4
1972,8.1,9.4,11.2,14.7,15.5,20.8,29.7,32.3,35.6
1973,7.1,10.9,15.0,17.0,17.0,17.3,24.4,27.7,41.9
1974,8.1,12.7,17.0,32.0,36.3,36.8,38.9,42.9,42.9
1975,4.8,7.4,10.4,10.7,13.2,19.8,26.2,38.1,55.9
1976,7.9,12.7,13.7,16.0,20.8,24.6,26.4,26.4,34.5
1977,8.1,12.2,17.5,24.1,29.7,43.4,58.4,61.7,70.9
1979,10.1,11.8,12.5,13.7,17.6,19.0,22.6,23.4,32.7
1980,9.0,15.6,21.3,41.7,78.4,91.8,93.1,93.9,111.5
1981,,,,,25.8,38.6,51.4,52.9,61.2
1982,9.8,12.5,13.5,19.2,23.1,24.7,37.0,37.0,50.4
1983,5.6,9.5,11.4,14.7,21.2,27.4,44.0,47.3,54.0
1984,5.8,7.6,10.8,14.3,18.5,21.4,44.4,49.9,59.0
