Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1974,2.3,3.6,5.3,8.9,16.0,22.1,27.4,41.9,49.0
1975,4.1,5.1,7.4,9.1,14.5,21.8,48.0,63.0,67.3
1976,4.8,6.4,7.6,8.6,9.9,16.0,32.3,46.5,46.5
1977,2.3,3.1,4.8,6.4,11.4,14.5,24.9,28.7,34.0
1979,7.5,7.9,8.5,12.6,14.3,20.1,31.4,40.0,47.6
1980,2.0,3.3,4.3,6.3,10.6,14.9,26.5,34.5,42.8
1981,,,,,12.7,14.3,23.7,27.1,33.7
1982,2.4,4.0,5.9,10.1,17.9,28.8,39.0,39.4,39.4
1983,2.1,3.2,4.2,7.6,14.4,18.7,28.6,30.0,45.4
1984,1.9,3.3,4.7,7.8,11.1,12.0,20.2,35.3,49.6
1985,2.2,4.3,6.4,9.4,9.6,13.2,31.9,42.2,58.6
1986,2.2,4.2,6.0,9.2,14.4,17.2,27.6,43.4,53.2
1987,4.7,8.9,11.8,17.3,21.3,22.3,27.8,30.8,38.4
1988,5.4,8.2,9.1,12.2,17.7,21.3,35.3,38.6,38.6
1989,4.6,8.5,9.2,12.4,16.7,19.8,33.2,48.2,58.2
1990,4.0,7.5,10.5,15.4,25.7,35.6,39.9,47.6,58.6
1991,3.6,5.1,6.4,7.3,9.4,17.1,38.0,47.5,52.3
1992,3.3,3.9,4.7,7.9,12.2,17.2,31.6,37.6,39.2
1993,1.7,3.0,4.3,7.3,9.5,12.7,23.8,33.9,37.7
1994,4.0,6.0,7.7,9.6,11.3,14.6,33.1,38.9,45.9
1995,2.6,3.5,3.5,4.9,8.4,11.5,27.3,39.4,71.0
2005,2.1,3.9,5.2,7.3,12.0,23.3,48.7,63.2,83.6
2006,2.4,4.2,6.2,8.7,10.2,11.5,23.3,29.0,44.4
2007,1.7,2.6,3.3,5.2,9.0,12.0,17.0,21.4,23.9
2008,2.4,4.6,6.8,10.2,15.4,17.8,26.8,34.2,51.4
2009,3.1,4.3,5.2,7.2,9.6,12.2,18.4,20.2,25.1
2010,3.6,5.6,6.8,8.8,13.5,17.0,40.4,57.5,67.9
2013,2.9,5.3,6.8,10.0,12.2,17.5,28.2,40.9,51.2
2014,2.9,5.2,6.1,8.8,11.8,18.2,41.2,45.7,46.9
