Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1969,,,,10.7,11.2,16.8,31.5,54.1,68.1
1970,,,,,9.1,14.7,29.2,42.2,59.7
1971,,,,,7.6,14.2,31.7,49.0,67.8
1972,,,,,8.9,11.4,29.2,54.1,91.4
1973,,,,,7.9,13.7,33.8,53.6,71.4
1974,,,,,8.6,11.2,30.0,50.5,86.4
1975,,,,,20.1,21.1,33.0,50.0,72.1
1976,,,,,10.9,18.8,24.9,36.6,57.9
1977,,,,,10.7,17.3,35.1,45.7,60.7
1978,,,,,12.4,23.0,54.2,72.3,92.1
1979,,,,,11.3,16.7,33.8,62.7,111.5
1980,,,,,12.1,14.8,36.2,58.0,102.6
1981,,,,,13.4,20.2,43.8,63.8,91.0
1982,,,,,11.8,18.8,35.8,60.6,97.1
1983,,,,,8.8,14.0,31.7,53.0,82.9
1984,,,,,13.3,20.5,37.6,65.2,112.6
1985,,,,,10.5,13.2,27.0,46.1,66.6
1986,,,,,9.8,18.7,41.0,60.6,79.7
1987,,,,,8.0,14.4,30.2,52.6,84.4
1988,,,,,9.3,12.0,27.0,36.4,52.0
1989,,,,,12.1,22.7,50.0,93.7,142.2
1990,,,,,,,,,100.0
