Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1970,10.7,18.3,22.9,26.7,32.5,32.5,32.5,38.1,45.5
1971,7.6,7.6,7.9,9.1,12.4,16.8,27.4,33.8,39.9
1972,9.7,10.7,10.9,17.5,19.3,19.3,33.0,39.1,48.3
1973,17.3,17.5,19.0,19.6,29.2,30.2,30.7,32.8,37.8
1974,8.6,8.9,10.4,14.0,18.8,24.1,24.6,25.7,31.2
1975,9.9,12.2,13.0,13.2,17.0,22.9,44.7,59.4,66.3
1976,16.5,18.8,20.6,24.4,30.5,32.5,33.5,33.5,37.1
1977,17.8,19.6,20.6,24.4,41.1,56.4,56.4,56.4,56.4
1978,12.7,14.0,14.4,16.1,16.2,16.2,31.2,31.2,39.5
1979,10.3,14.6,15.8,24.3,28.1,37.4,57.1,75.8,77.7
1980,17.6,17.6,17.9,18.1,18.6,19.7,32.9,49.3,57.3
1981,,,,31.0,34.9,50.1,74.0,74.0,74.0
1982,4.2,4.5,5.2,7.6,13.3,26.2,46.8,47.6,47.8
1983,4.0,5.2,7.4,10.4,16.4,21.8,34.0,41.0,57.8
1984,12.3,15.0,19.0,33.2,38.8,42.2,43.7,50.6,52.0
1985,8.0,9.1,10.1,12.4,13.4,13.8,23.2,24.7,29.4
1986,13.2,15.8,24.2,26.4,31.7,37.0,41.6,41.6,46.8
1987,12.9,20.7,20.9,22.4,22.5,22.5,35.1,37.1,46.6
1988,9.5,13.7,17.7,23.8,40.5,42.8,45.6,45.6,49.3
1989,17.3,19.7,22.7,31.7,45.9,56.1,62.3,62.5,63.1
1990,3.8,5.1,5.8,9.0,11.5,20.7,31.3,42.5,42.5
1991,6.9,7.6,8.6,12.9,14.9,17.2,30.9,44.5,52.7
1992,6.7,9.1,10.5,12.9,17.2,19.1,32.6,34.0,34.8
1993,12.2,13.4,15.8,20.3,20.3,24.6,29.0,37.2,50.4
1994,10.8,13.8,15.0,16.8,19.1,24.9,27.2,31.0,48.1
1995,10.6,12.6,14.4,15.9,22.3,32.8,48.6,64.8,74.3
1998,11.2,21.2,27.2,36.2,46.2,49.0,49.2,49.2,49.4
1999,2.6,2.8,3.0,5.6,10.8,20.2,44.0,44.6,44.6
2000,4.0,5.4,6.0,8.2,14.6,23.0,40.4,42.8,47.4
2001,7.6,12.0,13.8,16.2,16.4,20.0,23.8,40.6,53.6
2002,6.2,9.8,11.0,12.4,14.6,19.4,29.6,33.2,40.4
2003,10.4,15.0,15.8,27.2,29.0,29.2,39.8,49.0,50.4
2004,,,,10.8,20.9,32.3,73.4,102.4,109.2
2005,10.4,16.8,20.2,22.2,22.2,22.2,34.5,55.2,64.2
2006,6.2,9.8,11.8,17.6,19.6,21.8,38.8,46.0,49.2
2007,8.4,11.8,15.0,21.8,38.8,48.4,57.8,81.8,81.8
