Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1965,1.3,2.0,3.0,4.3,8.4,14.2,37.1,44.7,47.0
1966,1.0,2.0,2.8,3.8,6.1,9.7,16.3,27.2,37.1
1967,2.3,3.8,5.6,7.9,7.9,12.7,31.2,52.6,74.2
1968,2.0,3.3,4.1,6.1,7.9,11.4,24.1,41.9,62.2
1969,3.6,7.1,8.4,11.7,13.5,13.5,18.3,28.2,29.2
1970,2.0,2.3,3.0,4.1,6.9,12.7,27.7,31.2,35.8
1971,2.5,3.8,4.6,5.8,7.6,10.7,21.1,30.7,49.3
1972,1.8,2.8,4.1,6.1,9.9,16.8,37.1,61.2,89.2
1973,1.8,2.3,3.0,5.1,7.6,12.2,24.4,34.5,50.5
1974,1.5,2.5,3.6,6.3,11.9,19.6,27.4,37.6,50.5
1975,3.0,3.8,4.6,6.1,7.6,11.2,28.4,44.7,54.1
1976,1.8,3.0,3.0,4.1,6.9,11.9,25.7,36.1,49.3
1977,1.8,2.8,3.8,6.1,7.6,11.7,23.4,35.6,43.2
1978,4.3,7.4,8.7,8.9,8.9,12.0,26.0,33.9,35.4
1979,3.8,4.6,5.0,5.6,8.4,15.0,25.1,43.3,69.5
1980,3.9,5.0,5.2,5.4,8.5,14.9,38.2,59.0,73.3
1981,3.2,4.2,6.3,8.4,9.0,12.8,18.9,26.7,37.4
1982,2.8,3.0,3.2,5.1,7.5,13.5,28.1,46.0,48.8
1983,2.7,3.5,4.2,7.1,10.0,12.9,27.0,41.4,51.2
1984,2.2,3.8,4.6,7.2,9.4,14.6,31.9,42.4,47.2
1985,1.9,3.6,3.8,4.0,6.0,9.6,23.4,36.4,49.8
1986,5.4,6.8,7.8,9.5,12.4,14.8,37.2,70.6,101.5
1987,1.9,2.8,3.5,5.2,8.8,14.5,33.7,60.9,71.8
1988,4.4,4.4,4.4,5.1,8.7,16.8,25.3,41.3,46.6
1989,3.6,4.4,5.5,8.2,10.5,11.1,21.7,33.1,40.1
1990,1.8,2.5,3.4,6.2,9.4,16.5,38.4,50.6,65.1
1991,1.4,1.9,2.8,4.7,6.8,10.1,,,53.2
1992,3.5,4.7,5.6,7.1,13.1,19.5,26.0,39.5,55.9
1993,4.6,5.4,5.8,9.7,16.4,29.0,49.8,50.0,50.0
1994,3.7,6.3,7.7,11.8,13.4,14.2,34.5,50.5,56.5
1995,3.4,4.3,4.6,5.1,8.3,14.2,30.6,40.9,67.0
1996,1.8,2.6,3.7,6.0,8.6,15.2,28.2,37.3,49.1
1997,7.3,8.4,8.6,10.4,12.5,18.8,33.0,48.8,53.9
1998,3.9,5.1,5.5,6.4,8.4,15.5,29.7,34.4,47.0
1999,3.7,4.5,5.1,6.1,8.6,15.4,31.1,48.5,82.9
2000,2.7,4.1,4.7,5.2,6.6,10.2,18.8,30.0,32.8
2001,2.6,3.1,3.5,4.5,8.3,13.8,32.6,38.5,65.0
2002,1.5,2.3,3.2,4.0,6.9,11.8,29.0,50.1,70.0
2003,1.9,3.1,4.1,6.7,11.2,20.1,51.1,88.4,138.2
2004,3.9,4.5,5.2,6.5,7.5,11.6,25.3,38.1,48.9
2005,2.9,3.3,3.3,4.2,5.9,11.0,,,39.6
2006,2.7,3.7,4.3,5.5,7.4,11.9,25.2,36.0,54.8
2007,3.0,4.5,5.9,8.1,13.3,21.5,,,88.0
2008,1.8,2.2,3.1,5.1,9.4,16.7,35.2,43.9,59.8
2009,4.3,5.8,7.2,8.2,8.8,10.9,24.0,35.5,63.7
2010,2.4,4.5,4.7,6.0,7.8,11.7,29.2,49.8,66.0
2011,4.5,4.9,4.9,5.6,18.4,30.0,34.2,38.3,45.7
2012,1.7,2.5,3.1,4.7,6.5,11.2,26.1,33.8,41.7
2013,2.8,4.8,4.8,5.0,9.3,13.0,29.7,50.3,57.5
2014,3.4,4.4,4.9,6.3,7.4,12.5,23.4,40.4,61.3
2015,3.5,4.8,6.7,7.1,8.7,13.7,24.2,29.5,37.1
2016,2.7,3.6,5.3,6.1,7.4,13.0,27.3,39.2,52.0
2017,1.7,2.7,3.5,5.2,9.2,12.0,31.9,49.0,49.0
