Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1987,2.0,2.2,2.2,2.5,4.6,8.1,16.0,18.0,18.0
1988,1.8,2.4,3.0,4.0,6.8,9.0,13.9,17.4,21.3
1989,0.5,0.7,0.9,1.7,2.7,4.4,9.4,12.4,23.6
1990,1.0,1.8,2.6,4.2,7.8,11.0,13.4,13.6,24.1
1991,1.7,3.2,4.2,5.9,7.4,10.2,12.2,14.4,19.0
1992,1.4,1.6,1.6,1.8,2.4,4.4,11.8,19.0,27.6
1993,1.0,2.0,2.6,4.0,7.0,8.6,10.8,14.6,21.0
1994,1.9,3.1,4.1,6.6,11.1,16.1,30.1,53.5,66.2
1995,1.6,2.6,3.7,6.0,9.9,10.4,20.6,20.6,20.6
1996,2.4,3.4,4.4,5.2,7.3,10.6,25.9,40.4,57.6
1997,1.2,1.6,2.0,3.6,6.4,7.8,14.0,15.8,15.8
1998,4.7,4.7,4.7,4.7,5.4,8.4,13.6,17.6,21.6
1999,1.2,1.8,2.5,4.8,5.8,10.4,25.2,40.4,50.6
2000,2.2,3.0,3.2,6.1,10.6,18.0,20.9,22.0,24.7
2001,0.7,1.2,1.7,3.0,5.2,8.5,19.2,30.1,40.5
2002,1.8,3.1,4.0,4.7,5.4,7.7,16.4,22.1,29.6
2003,1.0,1.8,2.4,4.2,6.1,9.3,16.8,32.2,35.1
2004,4.3,4.5,4.7,7.7,12.6,24.8,34.9,36.4,37.0
2005,0.9,1.4,1.6,2.9,4.3,6.2,13.5,20.2,28.2
2006,3.0,3.6,3.6,4.0,6.4,6.8,,,11.6
2007,0.9,1.4,1.7,2.5,4.5,6.4,10.6,15.4,25.1
2008,2.0,2.3,2.5,4.4,7.4,10.4,20.6,29.7,32.6
2009,,,,,5.4,10.8,16.1,24.6,30.0
2010,2.2,2.6,3.2,3.8,5.6,9.0,14.4,21.4,25.6
2011,2.4,3.4,4.0,4.2,4.4,5.6,11.6,12.8,12.8
2012,0.8,1.2,1.6,2.8,4.6,5.4,6.6,10.6,17.2
2013,5.6,7.8,9.4,12.4,14.0,14.4,18.8,28.2,33.6
2014,4.6,8.2,11.0,15.4,18.6,24.8,32.8,34.8,40.8
2016,2.6,4.4,5.4,6.8,8.6,10.4,18.4,27.8,31.6
