Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1966,4.1,5.3,6.3,10.4,10.7,19.0,32.3,56.4,81.5
1967,6.3,8.4,9.7,14.2,17.5,18.0,27.9,31.2,52.1
1969,3.6,6.1,7.6,10.4,11.7,13.0,22.9,23.9,34.3
1970,5.8,7.6,7.6,8.4,9.4,11.2,22.9,39.9,57.4
1971,3.8,5.1,7.4,9.1,11.4,13.7,30.0,32.5,36.3
1972,6.1,7.4,8.4,10.2,13.0,16.5,17.0,31.2,45.0
1973,6.1,9.4,14.0,17.0,21.6,24.6,31.0,32.3,40.4
1974,11.4,15.2,16.8,17.8,19.3,20.1,27.9,29.7,29.7
1975,9.9,10.9,12.2,12.7,14.5,16.5,20.6,31.7,41.4
1976,6.3,6.9,7.4,8.4,10.7,16.8,30.7,35.3,45.7
1978,5.8,7.3,9.5,14.0,15.1,16.3,22.7,28.2,45.0
1979,3.3,5.1,6.2,8.4,12.6,18.7,28.8,39.6,46.5
1980,4.0,6.0,7.4,9.9,11.4,16.2,35.8,44.5,44.8
1981,6.2,9.7,10.8,12.4,18.8,28.1,37.5,49.6,71.8
1982,9.5,9.9,10.0,10.6,10.9,10.9,18.0,20.0,22.4
1983,2.3,4.3,5.7,11.4,13.0,15.8,21.3,36.7,39.0
1984,4.5,7.2,8.8,11.0,12.8,12.8,19.0,23.8,30.7
1985,3.3,3.7,5.0,7.0,8.0,,,,
