Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1985,2.8,5.3,8.1,10.9,13.7,14.4,24.2,28.0,30.4
1986,2.5,3.9,4.4,5.9,8.6,14.6,36.8,56.3,84.7
1987,1.5,2.5,3.2,5.5,9.9,17.7,33.8,43.2,65.3
1988,2.0,3.2,4.2,5.3,6.8,11.1,27.7,45.0,51.8
1989,3.0,4.3,5.2,6.9,9.3,15.2,30.0,45.6,50.9
1990,2.4,2.9,3.5,6.2,10.5,17.7,41.4,52.1,78.6
1991,2.6,3.6,4.8,6.4,10.7,17.4,36.0,66.4,100.9
1992,1.7,2.0,3.1,5.3,9.1,15.3,26.1,43.9,54.4
1993,2.8,4.0,4.5,7.4,10.8,15.8,27.2,38.2,64.9
1994,1.8,2.7,3.6,5.8,10.1,15.0,30.9,40.1,60.6
1995,2.5,3.2,4.1,5.9,9.4,14.4,33.7,50.7,82.6
1996,4.4,6.9,9.9,15.9,21.2,24.0,46.7,50.3,60.9
1997,3.1,3.6,4.3,6.7,10.5,15.9,38.8,54.8,65.2
1998,1.9,2.3,2.9,5.3,8.8,14.4,33.5,44.3,48.5
1999,2.0,2.5,3.5,6.0,10.8,17.4,35.9,48.0,59.4
2000,2.0,3.5,4.0,5.9,8.7,15.0,30.1,45.2,47.6
2001,2.9,4.0,4.2,5.5,7.8,13.2,23.2,36.2,45.6
2002,4.4,4.8,4.8,5.7,9.3,14.5,30.0,38.0,64.9
2003,2.3,4.2,5.6,8.1,8.7,11.8,29.1,45.5,72.6
2004,3.9,6.3,7.6,9.2,10.2,15.2,27.7,33.0,41.0
2005,3.2,5.0,6.5,8.5,9.8,13.9,24.1,34.5,43.7
2006,3.5,4.7,5.3,6.4,7.6,13.9,29.7,58.3,67.5
2007,5.0,9.6,14.4,20.6,25.2,30.8,35.3,35.3,53.3
2008,3.9,6.0,6.3,7.8,12.8,16.0,23.8,28.0,29.7
2009,2.0,2.8,3.1,5.5,8.9,12.5,27.2,35.4,49.0
2010,3.2,3.9,4.3,5.0,5.8,11.0,23.5,35.7,55.4
2011,5.9,6.4,6.4,6.4,8.1,15.4,32.2,41.4,54.3
2012,2.4,4.3,5.7,8.6,13.1,17.2,19.7,28.3,44.1
2013,4.2,8.1,9.6,12.1,12.3,13.6,25.1,37.1,41.9
2015,3.0,3.8,4.3,5.7,7.6,11.6,28.5,47.3,54.8
2016,2.5,4.5,6.3,12.6,14.7,15.1,42.4,59.9,84.4
2017,2.6,4.9,4.9,6.0,9.7,15.0,32.4,47.9,52.8
