Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1968,7.1,13.5,15.0,17.8,19.8,26.9,31.5,34.3,42.2
1969,8.9,12.2,15.5,19.6,22.9,31.2,34.0,34.5,47.5
1970,6.6,8.6,10.4,13.7,21.6,28.7,29.5,32.5,34.8
1971,10.2,19.6,24.9,30.2,33.3,36.1,36.3,44.2,50.5
1972,4.6,6.6,6.9,10.4,16.3,17.5,20.6,30.2,43.7
1973,6.6,11.7,16.8,32.8,35.6,38.1,40.9,40.9,46.2
1975,6.9,12.2,16.0,29.5,43.9,58.9,85.1,85.1,85.1
1976,6.3,12.4,12.4,18.0,18.8,23.6,40.4,45.5,60.5
1977,10.2,10.9,11.2,13.0,14.2,19.6,31.5,36.3,45.7
1978,10.1,14.3,15.1,16.8,20.4,23.5,33.8,33.8,36.7
1979,9.8,12.3,12.7,13.7,18.4,23.3,25.4,35.9,42.6
1980,6.3,7.7,9.5,14.3,25.8,26.9,28.4,28.4,35.5
1981,6.9,9.7,12.5,20.6,32.1,37.0,50.5,57.3,63.7
1982,5.9,6.3,7.6,9.9,13.6,23.9,38.6,47.5,48.5
1983,8.0,9.7,13.1,20.4,25.5,29.9,30.2,37.8,37.8
1984,7.5,9.6,13.7,19.3,24.5,31.9,43.1,44.6,57.2
