Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1969,4.1,5.6,5.6,6.3,8.9,12.4,20.6,21.1,23.6
1970,3.6,5.8,6.6,10.7,12.2,15.7,20.8,28.4,31.5
1971,2.8,3.3,3.6,4.8,5.1,7.6,13.7,19.8,25.1
1972,2.8,5.3,6.6,8.9,12.2,12.7,15.0,21.8,29.2
1974,5.8,11.2,15.2,16.5,18.3,20.8,22.4,22.4,23.4
1975,4.6,6.6,6.9,7.6,13.0,13.7,20.1,24.4,25.4
1976,5.8,7.1,7.4,8.1,10.4,18.3,34.8,37.3,43.9
1977,5.1,5.3,6.6,9.4,11.7,13.5,25.7,31.0,34.5
1978,3.0,4.6,5.2,5.6,6.0,6.8,10.0,16.0,27.0
1979,2.9,4.4,6.1,9.3,12.5,16.3,20.7,23.8,28.0
1980,4.2,5.8,7.3,9.6,11.9,12.8,15.4,16.8,18.7
1981,3.8,6.3,7.4,8.2,11.1,18.4,23.2,27.7,31.4
1982,1.7,1.9,2.1,3.6,6.4,10.5,15.3,16.5,20.2
1983,3.1,4.1,5.4,7.6,12.3,12.6,14.3,17.2,24.9
1984,4.8,5.3,6.0,6.0,6.0,6.0,9.9,15.0,19.7
1985,1.5,2.7,3.3,4.4,6.3,10.0,24.4,40.3,42.2
1986,4.0,4.2,5.7,8.5,10.5,17.8,23.7,34.2,41.4
1987,3.5,4.5,4.7,5.0,8.6,11.2,13.5,15.8,20.2
1988,2.7,3.3,3.5,5.9,8.3,8.9,18.8,30.7,33.0
1989,3.3,4.9,6.0,11.4,18.0,25.7,32.4,33.4,44.5
1990,1.7,2.2,3.4,4.1,7.3,11.0,20.7,33.5,47.3
1991,1.0,1.1,1.5,2.9,4.8,8.6,,,25.6
1992,3.6,4.7,4.7,5.0,5.2,8.0,14.6,16.3,24.5
1993,3.7,4.9,7.4,8.4,9.0,11.1,12.5,18.2,22.9
1994,3.2,4.1,5.4,7.8,9.1,9.8,16.3,24.3,25.6
1995,8.0,8.8,9.3,9.7,10.7,11.8,17.0,27.6,39.5
1996,2.0,2.8,3.6,5.2,5.6,5.6,,,18.4
1997,3.0,4.4,5.6,6.4,8.8,11.8,,,31.5
1998,2.7,3.3,3.9,4.9,8.1,14.0,23.0,23.9,26.1
1999,1.1,1.7,2.1,3.2,4.9,7.6,14.7,18.5,27.9
2000,2.8,3.5,4.3,5.2,9.2,11.5,15.0,15.0,16.4
2001,7.3,8.7,9.2,11.3,11.5,22.6,32.7,33.2,35.1
2002,5.8,10.7,12.2,12.8,12.8,13.7,,,42.4
2004,3.2,5.3,7.3,9.4,9.8,9.8,19.8,28.1,34.4
2005,3.9,6.3,7.4,7.6,9.2,12.3,18.0,29.0,44.2
2006,2.8,4.5,5.1,6.9,8.8,12.5,21.3,32.4,44.7
2007,,,,,13.3,17.7,22.1,24.3,26.0
2008,2.8,5.5,5.5,5.8,7.0,8.3,16.0,22.0,26.4
2009,2.0,3.4,4.0,5.5,7.5,8.9,13.4,14.1,23.8
2010,1.9,3.7,4.7,6.7,9.1,13.6,20.9,21.4,21.8
2012,2.4,3.1,4.7,6.1,8.1,11.2,16.0,21.5,28.9
2013,14.8,14.8,14.8,14.8,14.9,15.1,30.1,52.2,60.2
