Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1967,13.0,18.8,21.1,21.6,23.9,23.9,27.2,39.4,56.9
1968,5.3,9.7,11.2,17.5,18.3,21.3,42.7,53.3,75.2
1969,3.3,6.3,7.6,11.4,16.3,20.8,26.2,50.8,63.0
1970,4.3,8.4,8.9,10.2,15.5,23.9,34.0,37.1,51.3
1971,11.9,20.3,22.1,25.7,28.2,30.0,49.8,52.8,55.9
1972,5.1,5.3,6.6,12.7,14.2,15.7,27.2,33.8,34.8
1973,7.4,11.4,13.5,15.7,16.3,19.8,28.4,52.3,75.4
1974,10.7,11.9,12.7,15.2,17.5,20.3,30.5,38.4,45.5
1975,5.3,5.8,7.4,8.6,13.5,19.8,25.7,28.2,55.6
1978,3.8,4.4,5.7,9.3,10.1,13.5,28.3,40.7,58.3
1979,5.4,8.4,12.3,18.9,19.2,29.9,66.9,81.1,81.6
1980,5.8,7.0,7.4,8.1,12.5,19.6,39.2,60.0,103.5
1982,5.2,8.1,10.4,13.3,17.0,23.6,55.4,70.1,77.4
1983,,,,,11.1,13.6,20.8,22.0,22.2
1984,5.2,7.9,9.9,14.6,19.4,19.7,20.0,28.7,42.0
1985,,,,,,,,,
1986,,,,,,,,,
1987,,,,,,,,,
1988,,,,,,,,,
1989,3.7,7.4,8.4,8.6,12.4,13.8,,,93.4
1990,5.9,11.5,14.4,23.7,28.8,34.6,51.1,72.4,90.9
1991,3.5,6.7,9.0,14.1,23.1,41.2,61.3,71.0,72.3
1992,3.9,6.1,6.5,10.7,18.8,23.9,42.2,53.4,59.4
1993,4.9,6.3,8.5,13.6,16.0,28.4,50.6,57.7,59.8
1994,3.8,4.5,5.2,8.9,11.6,13.6,27.5,,
1995,6.0,9.8,11.0,16.1,25.7,42.3,48.6,49.0,49.0
1997,1.1,1.6,2.0,3.8,6.1,9.1,22.7,43.1,69.3
