Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1974,,,,,8.6,9.9,20.1,20.8,23.6
1975,,,,,8.4,11.7,19.3,22.6,22.9
1976,,,,,11.7,13.0,24.6,29.0,41.7
1977,,,,,11.9,16.0,20.6,28.2,34.0
1978,,,,,10.1,11.6,23.3,33.4,42.4
1980,,,,,14.6,15.5,18.9,23.6,28.7
1981,,,,,11.6,18.4,26.6,32.4,32.8
1982,,,,,14.1,21.3,35.1,45.6,51.4
1983,,,,,11.2,12.9,19.2,22.9,28.3
1984,,,,,13.6,15.7,26.2,34.8,35.8
1985,,,,,11.6,17.8,26.5,42.7,52.8
1986,,,,,8.1,11.3,20.7,22.7,27.6
1987,,,,,10.8,14.9,25.5,26.7,31.8
1988,,,,,13.4,17.8,27.1,27.9,29.6
1989,,,,,9.6,13.2,18.0,24.2,32.2
1990,,,,,13.6,16.2,17.2,25.0,41.3
1991,,,,,9.2,10.8,11.8,18.4,20.8
1992,,,,,10.9,12.6,19.2,20.4,27.8
1994,,,,,9.0,13.7,19.5,26.4,26.8
1995,,,,,8.9,11.6,19.5,27.5,30.6
1996,,,,,7.7,13.2,18.0,20.6,25.7
1997,,,,,14.4,17.2,19.7,29.3,38.2
1998,,,,,9.2,10.7,,,30.8
1999,,,,,8.6,13.4,14.6,27.6,37.0
2000,,,,,4.5,8.7,11.0,16.3,24.1
2001,,,,,9.2,14.9,19.2,26.7,31.4
2002,,,,,5.8,10.1,17.3,20.6,26.6
2003,,,,,15.3,19.8,22.7,24.7,40.2
2004,,,,,21.0,32.2,45.9,51.4,51.6
2005,,,,,36.6,44.8,45.0,45.8,46.0
