Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
2005,5.2,7.0,7.6,9.2,15.2,23.0,35.0,50.6,72.6
2007,30.0,30.6,30.6,32.4,34.0,39.2,42.4,42.4,45.2
2008,9.4,14.8,19.2,23.6,25.2,29.0,48.2,57.0,77.8
2010,7.0,9.8,11.6,12.8,22.0,23.4,42.4,66.2,82.4
2011,11.8,19.6,20.6,24.8,27.0,51.8,54.0,77.0,83.8
2012,7.8,14.4,20.0,27.8,36.8,64.6,68.8,76.4,84.6
2013,6.4,10.8,13.6,16.6,19.0,29.4,40.0,40.8,43.2
2014,9.4,9.8,12.0,18.0,21.0,22.8,26.6,37.0,45.0
2015,6.0,11.2,14.2,20.0,26.6,32.2,36.0,37.6,49.8
2016,6.8,9.6,10.2,14.2,20.8,29.4,41.6,58.4,66.6
