Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1972,5.6,11.2,14.2,17.3,17.3,17.3,22.1,22.6,26.7
1973,1.8,2.8,3.3,4.1,5.3,7.4,16.3,27.4,29.7
1974,3.3,3.3,3.3,4.1,5.3,5.3,10.4,11.4,15.0
1975,4.6,4.8,5.8,5.8,7.1,7.6,11.2,12.2,13.7
1976,2.3,4.1,5.1,5.8,5.8,9.7,14.0,16.3,20.3
1977,5.1,5.1,5.3,5.3,6.1,7.1,14.7,16.3,16.3
1978,2.8,3.7,3.8,5.8,8.0,11.5,14.6,16.0,18.8
1979,1.9,2.9,3.2,4.5,4.8,6.8,13.3,14.3,23.8
1980,3.1,5.3,5.6,6.8,9.2,12.8,15.8,17.7,21.4
1981,4.4,7.6,8.2,9.0,9.0,11.8,14.2,14.2,17.2
1982,5.4,6.5,7.8,10.6,14.3,15.9,19.5,20.7,30.0
1983,2.6,2.9,3.2,3.9,6.4,9.9,12.2,13.6,19.5
1984,2.6,3.0,3.6,4.5,5.2,7.1,9.1,11.4,13.8
1985,3.7,5.7,6.7,8.4,9.5,9.7,14.3,21.0,29.8
1986,1.5,2.2,2.4,3.8,6.0,8.8,14.8,20.9,30.4
1987,3.6,4.5,5.4,6.7,6.8,8.2,14.2,19.2,29.5
1988,2.4,3.9,4.4,5.4,6.9,10.6,14.4,15.4,23.0
1989,3.7,4.6,4.9,7.3,10.3,15.4,18.4,24.0,24.2
1990,3.0,4.8,5.9,6.8,9.1,12.0,21.7,25.2,30.2
1991,2.6,3.1,3.8,4.4,5.4,5.5,9.7,10.8,16.6
1992,8.0,13.8,15.8,17.1,17.1,18.7,22.8,23.6,28.8
1993,4.5,5.9,7.1,7.9,8.2,8.7,13.2,15.7,21.1
