Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1977,7.1,7.6,9.7,18.3,19.6,21.8,28.7,29.0,35.7
1978,8.1,8.1,10.1,19.2,22.2,25.3,32.8,57.5,61.2
1979,10.6,20.8,24.0,27.3,27.6,27.6,58.1,79.1,81.6
1980,5.4,7.7,8.4,12.0,17.6,21.0,23.6,31.1,39.5
1981,7.6,13.0,17.9,22.7,22.9,25.9,27.2,41.2,42.0
1982,5.0,8.4,11.3,18.9,24.6,24.8,53.1,71.6,71.6
1983,3.1,4.4,6.3,9.9,13.8,16.3,28.0,33.0,47.4
1984,7.2,10.6,13.7,18.0,32.0,48.1,51.9,58.0,58.0
1985,6.4,8.7,11.3,12.2,12.4,21.5,38.5,48.2,55.8
1986,10.1,10.8,12.2,16.7,24.4,28.2,48.8,56.6,58.4
1987,13.9,21.0,30.0,51.0,82.3,90.7,91.7,91.7,91.8
1988,7.4,7.4,8.6,12.8,15.0,18.4,35.4,35.4,40.8
1989,4.6,6.5,7.3,11.3,13.8,19.8,24.0,34.1,50.0
