Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1987,6.6,8.6,9.2,11.6,12.9,14.2,24.2,40.0,44.3
1988,4.6,8.5,10.2,13.7,22.7,42.2,42.5,42.5,84.8
1989,7.4,13.5,15.0,19.3,22.2,23.2,25.3,26.8,47.9
1990,6.0,10.4,15.0,23.0,34.4,55.5,73.5,87.2,88.9
1991,7.8,11.8,16.8,23.7,32.6,33.1,37.5,37.5,38.1
1992,6.0,9.3,13.2,18.4,26.3,27.1,30.2,39.4,45.2
1993,6.4,12.0,14.0,16.1,17.7,17.9,22.8,26.2,39.4
1994,10.7,16.7,19.5,28.9,43.9,47.0,52.0,55.8,58.2
1995,10.1,20.2,24.5,36.2,48.3,54.2,70.4,73.3,77.6
1997,6.7,8.5,9.7,12.5,16.9,20.1,30.7,40.8,47.2
1998,8.8,11.8,15.1,20.9,31.4,35.7,35.9,35.9,37.3
