Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1968,8.9,15.5,20.3,23.9,29.0,29.0,32.1,32.1,32.1
1969,7.1,10.4,10.9,14.0,14.0,17.8,36.3,38.6,54.8
1970,4.8,9.1,9.7,10.7,17.3,18.5,40.6,54.9,71.4
1971,5.6,8.6,11.7,17.3,18.0,18.0,18.0,30.0,30.0
1972,6.9,10.4,14.2,16.3,20.3,32.8,40.5,57.0,73.7
1973,10.2,14.5,14.7,15.0,21.8,22.6,,,40.6
1974,10.7,14.5,18.5,34.5,58.9,60.7,72.9,72.9,97.4
1975,4.8,7.9,8.1,10.4,15.0,19.8,30.3,32.6,33.6
1979,2.3,2.3,2.9,4.4,8.3,9.8,20.7,27.5,35.1
1980,8.1,11.1,15.0,20.5,24.5,25.4,33.2,35.5,44.6
1981,3.9,4.8,4.8,6.1,10.0,15.1,20.8,24.4,32.0
1982,1.6,2.7,3.9,7.0,13.8,14.9,20.2,29.0,34.3
1983,7.2,10.6,11.9,13.6,14.0,15.0,20.4,25.7,30.0
1984,4.6,5.0,5.7,7.0,9.6,15.6,19.0,23.2,23.2
1985,,,,,,,,,
1987,,,,,,,,,
1988,7.5,12.4,16.8,23.5,26.2,26.3,27.8,30.3,43.2
1989,6.3,11.3,14.3,18.4,22.7,22.7,22.7,22.7,36.6
1990,5.0,10.0,12.5,16.4,20.2,20.5,,,38.0
1991,9.4,17.3,21.6,30.4,33.5,35.3,35.5,35.5,35.6
1992,5.7,8.9,12.1,19.2,25.1,26.9,,,63.2
1993,13.3,16.1,16.5,18.2,18.6,19.0,28.3,35.0,35.2
1994,15.6,23.4,31.0,38.8,42.2,42.2,42.4,43.8,46.4
1995,4.5,8.5,9.3,11.1,15.9,23.9,27.0,27.3,27.4
1997,6.4,9.6,12.7,15.1,18.0,19.9,28.0,28.9,29.3
1998,9.3,14.9,18.7,21.6,22.3,28.3,35.0,40.7,42.3
1999,6.9,9.0,12.2,14.4,19.5,24.6,26.7,30.6,43.2
