Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1983,4.0,6.2,7.3,11.8,14.7,15.7,21.2,21.4,29.6
1984,8.7,8.7,8.7,12.9,13.6,21.8,24.2,26.9,37.2
1985,5.0,7.9,11.9,15.0,20.2,25.5,26.6,27.6,27.8
1986,3.9,6.3,7.5,8.8,11.6,17.4,21.2,29.9,45.0
1987,8.9,10.9,13.6,20.7,26.2,38.3,49.0,56.3,56.3
1988,11.3,12.6,14.9,17.0,18.2,28.4,32.1,44.9,46.0
1989,10.8,12.6,14.2,23.3,28.5,32.1,35.8,43.2,51.4
1990,7.8,9.7,10.8,15.3,21.7,30.5,33.7,38.4,38.8
1991,3.0,4.4,5.5,7.1,8.4,12.7,18.4,24.3,29.6
1992,2.8,5.0,7.1,12.7,15.8,22.4,25.0,37.4,42.8
1993,6.2,11.1,11.1,14.8,25.0,37.6,46.0,47.3,52.8
1994,9.4,9.8,11.0,15.3,19.2,33.9,44.0,44.6,50.2
1995,5.3,9.9,10.3,11.1,11.3,15.3,21.6,32.3,36.7
1996,7.8,10.9,11.8,15.4,16.4,18.3,25.7,35.1,35.5
1997,11.5,14.1,14.3,16.8,17.2,17.2,17.2,25.0,25.3
1998,8.2,12.0,14.9,16.1,19.8,22.7,30.9,42.1,45.8
1999,12.5,14.4,15.0,15.2,15.4,16.4,28.6,32.2,32.6
