Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1983,,,,,9.9,13.0,28.3,42.3,67.5
1984,,,,,8.0,11.8,25.0,34.6,49.3
1985,,,,,6.5,11.5,20.2,32.6,49.0
1986,,,,,8.6,12.4,25.4,33.8,58.7
1987,,,,,8.2,9.6,21.4,25.5,44.6
1988,,,,,,,,,49.2
1989,,,,,13.6,18.2,23.3,35.4,65.2
1990,,,,,9.7,15.6,23.7,37.0,64.9
1991,,,,,11.6,21.8,41.4,55.1,79.5
1992,,,,,13.1,18.8,31.4,39.7,63.6
1993,,,,,19.0,27.4,28.8,34.5,44.7
1994,,,,,11.3,16.3,28.4,37.6,54.2
1995,,,,,8.6,14.8,29.6,39.0,50.0
1996,,,,,13.1,15.1,30.9,49.6,59.1
1997,,,,,9.7,14.4,28.0,40.9,61.1
1998,,,,,10.7,11.3,25.5,33.9,42.5
2000,,,,,10.4,13.2,26.3,42.6,48.1
2001,,,,,17.0,25.2,27.6,41.8,47.0
2002,,,,,8.3,12.5,18.4,31.0,54.3
2003,,,,,7.5,12.9,30.9,49.3,78.6
2004,,,,,12.8,19.6,25.1,34.1,58.3
