Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1971,14.5,19.8,21.8,22.4,25.1,26.7,36.8,55.4,57.1
1972,4.1,6.3,7.1,8.9,15.2,15.2,25.7,35.6,37.6
1973,6.1,10.7,15.0,25.4,43.4,61.0,97.0,99.3,99.3
1974,15.2,25.1,36.3,56.1,57.4,98.8,107.9,107.9,112.0
1975,11.2,17.8,24.4,28.2,28.2,29.5,30.0,37.6,49.0
1976,15.5,19.8,25.7,31.7,34.5,39.9,40.1,46.0,47.0
1977,4.8,6.3,7.6,8.9,12.2,16.8,41.1,53.3,55.1
1978,6.9,10.4,13.7,14.8,16.4,26.6,36.4,42.8,61.4
1979,6.2,6.5,8.5,10.2,15.7,19.2,23.5,33.3,40.7
1980,4.1,6.6,7.0,7.9,10.2,11.1,20.7,30.0,33.6
1981,2.5,4.1,5.6,7.9,11.0,13.5,14.5,15.9,18.3
1982,7.8,14.6,16.2,21.4,27.4,28.6,35.3,36.9,37.1
1983,7.2,8.0,8.0,8.7,10.5,13.8,25.4,35.4,37.1
1984,7.1,12.4,15.3,21.8,22.4,23.2,24.8,38.4,38.6
1985,9.7,10.3,11.9,14.8,18.7,22.4,22.7,30.3,38.3
1986,8.4,10.9,12.7,20.4,32.4,33.7,36.6,37.8,38.2
1987,11.2,19.2,25.2,26.3,28.0,36.1,36.8,39.5,62.2
1988,7.8,8.2,8.2,8.2,11.8,16.7,27.3,34.6,56.1
2004,8.0,14.6,19.0,22.6,24.6,24.6,34.8,40.8,69.6
2005,7.6,12.6,15.8,19.0,21.0,24.2,33.0,42.8,51.8
2006,14.2,18.6,24.2,26.8,27.0,27.2,27.2,42.4,43.6
2007,6.0,9.8,13.4,16.2,17.2,20.0,29.0,39.0,46.2
2008,4.6,5.0,5.4,5.4,7.0,8.4,15.4,19.0,19.0
2009,7.4,8.6,9.8,13.0,13.8,16.2,24.0,27.4,41.8
2010,3.6,6.0,7.6,8.2,13.4,16.0,23.0,23.6,26.4
2011,5.0,8.0,9.6,15.0,21.4,23.6,25.2,31.6,31.6
