Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1980,4.5,5.9,7.2,10.4,14.4,15.6,28.2,33.2,34.5
1981,,,,,11.5,18.2,43.8,57.6,70.9
1982,3.6,6.4,8.0,11.3,11.6,14.6,24.4,26.9,27.1
1983,5.4,7.4,9.2,15.6,22.1,22.4,25.2,32.4,56.8
1984,10.0,10.0,10.0,10.2,10.8,12.1,22.5,40.8,45.9
1985,4.2,5.6,5.6,9.0,17.5,33.6,55.9,71.0,72.6
1986,7.7,7.9,8.1,10.8,14.8,16.4,26.5,28.0,40.8
1987,8.7,14.4,16.8,23.8,30.9,40.1,,,90.0
1988,2.6,5.1,7.7,10.9,11.5,14.3,,,55.0
1989,4.2,8.4,9.5,13.5,17.3,23.7,58.7,73.6,73.8
1990,3.9,6.5,9.3,13.2,17.2,20.8,35.9,49.4,50.4
1994,4.7,7.5,9.8,14.8,17.1,29.4,53.3,61.0,64.4
1995,3.1,4.9,5.0,9.1,11.2,17.2,24.1,30.2,34.4
1997,3.7,4.9,5.9,8.6,10.5,16.7,36.5,63.5,88.7
1998,4.9,5.7,6.9,11.3,15.7,16.6,42.1,58.3,63.7
1999,6.0,10.1,11.6,12.0,14.9,24.4,41.8,69.3,91.8
