Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1972,3.1,4.6,5.8,10.4,14.2,14.7,16.3,18.0,18.0
1973,2.0,4.1,4.6,6.6,7.6,10.2,12.5,13.2,14.7
1974,1.5,2.0,2.8,4.1,6.4,9.9,14.7,22.6,25.2
1975,2.3,4.3,4.8,4.8,4.8,4.8,10.2,12.5,13.0
1976,1.3,1.5,2.3,4.3,7.9,9.7,16.5,25.7,33.0
1977,1.5,2.8,3.3,5.1,8.1,8.4,14.2,17.5,20.6
1978,1.0,1.4,1.9,2.3,3.8,5.1,8.7,12.4,15.1
1980,1.2,1.9,2.6,2.9,5.7,9.2,10.8,11.6,11.6
1981,4.4,6.4,6.9,7.1,7.1,8.2,16.7,18.8,18.8
1982,0.8,1.1,1.5,2.6,4.0,7.5,14.1,16.7,17.3
1983,,,,,6.9,9.8,13.4,13.4,13.6
1984,3.0,3.4,3.4,3.6,3.6,4.0,7.0,8.4,10.1
1985,0.8,1.4,1.4,2.0,3.0,3.2,7.1,8.7,10.6
1986,1.2,1.8,2.5,3.9,4.6,4.6,7.4,7.6,8.6
1987,1.8,2.6,3.8,4.0,4.7,7.2,9.2,9.2,10.6
1988,1.7,2.4,2.6,2.8,4.2,4.8,10.2,17.4,18.4
1989,4.0,7.1,8.7,12.7,17.2,19.3,29.2,38.0,38.4
1990,1.7,2.1,2.5,3.9,5.6,8.7,19.7,24.7,43.8
1991,1.5,2.2,2.7,3.6,5.3,8.8,17.0,28.0,31.4
1992,1.9,2.7,2.9,4.2,7.5,9.2,,,13.6
1993,2.6,2.8,3.2,4.0,6.1,9.5,19.9,21.9,22.3
1994,0.9,1.6,2.0,3.4,3.4,6.3,11.3,13.9,14.9
2006,1.2,1.8,2.0,3.4,6.2,11.6,21.4,26.8,26.8
2007,3.2,5.4,8.0,12.8,13.6,14.2,14.2,14.2,15.2
2008,1.4,1.8,2.2,3.0,5.2,8.0,14.2,16.0,21.6
2009,9.4,18.6,23.6,30.2,30.2,51.6,51.6,51.6,51.6
2010,4.0,6.6,9.0,11.0,15.2,18.2,20.0,20.2,24.2
2011,7.2,7.4,7.4,7.4,7.4,8.2,10.0,10.2,10.4
2012,4.6,6.0,7.0,7.6,9.2,13.8,20.4,25.4,27.6
2013,2.8,4.2,4.6,5.4,8.0,12.0,28.4,39.6,43.0
2014,6.2,11.4,15.4,19.2,21.0,21.4,21.4,22.0,25.6
2016,1.6,2.6,3.0,3.4,4.4,5.4,8.0,10.4,12.2
2017,3.6,6.2,6.8,7.6,7.8,8.8,12.6,13.8,18.6
