Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1978,9.3,11.5,12.4,14.2,16.1,18.9,19.9,26.1,36.6
1979,7.1,10.3,14.9,19.1,20.4,23.8,33.3,37.9,37.9
1980,5.3,6.4,9.4,13.0,14.6,16.3,24.4,28.0,32.2
1981,4.2,5.0,7.3,8.2,11.0,17.2,27.7,39.8,52.3
1982,5.5,7.9,8.8,13.5,22.2,25.0,37.6,47.1,47.1
1983,8.1,9.8,9.8,10.7,16.3,16.8,19.9,22.4,29.0
1984,9.7,13.6,15.4,23.0,25.9,26.5,28.3,48.2,48.2
1985,6.9,8.0,8.2,11.6,18.4,21.8,40.1,50.0,51.4
1986,6.1,8.5,11.3,11.3,16.2,26.6,35.4,35.4,35.4
1987,2.7,5.1,5.5,6.7,7.7,11.9,17.4,18.2,18.4
1988,7.6,14.0,16.2,17.4,17.8,17.8,23.9,24.7,37.8
1989,12.4,15.0,22.5,30.1,30.3,31.4,33.6,35.1,39.9
1990,8.4,13.5,16.2,20.9,22.2,22.2,33.4,37.9,39.8
1991,5.5,10.2,14.9,19.2,22.8,32.9,55.8,72.4,72.4
1992,3.8,4.6,5.3,8.1,11.4,17.7,27.8,29.4,39.1
1993,5.6,8.0,10.2,11.9,13.5,14.4,18.8,23.5,29.0
1994,4.9,6.4,8.2,10.4,16.1,17.9,25.7,27.2,30.6
1997,7.4,12.0,13.7,17.2,19.8,23.9,33.9,50.6,69.1
2000,11.0,18.3,21.8,25.2,41.5,53.2,60.2,62.9,63.8
2001,6.6,10.8,12.7,15.7,18.5,24.0,26.1,26.1,26.6
2002,6.5,8.7,11.9,17.8,21.7,21.7,23.6,30.4,35.6
2003,12.2,18.4,23.3,30.8,39.2,40.0,43.3,51.5,66.2
2004,13.0,16.7,18.4,19.1,21.3,23.0,42.7,49.9,52.8
2005,9.2,13.8,18.0,19.7,22.0,23.9,25.8,29.6,34.8
2006,6.1,10.5,12.8,15.2,23.8,35.9,53.6,55.1,69.7
2007,7.3,12.8,17.5,25.4,29.9,30.1,44.6,50.9,54.5
