Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1974,8.1,8.9,12.7,17.0,20.8,22.9,23.9,30.7,30.7
1975,6.3,11.2,13.0,19.0,22.6,31.2,36.3,36.3,41.9
1976,5.3,6.6,7.6,11.2,14.0,20.8,31.5,47.0,55.1
1977,5.6,8.1,10.2,12.7,14.2,17.3,20.8,25.1,26.2
1978,6.7,8.5,9.0,10.6,12.3,19.3,32.8,33.0,33.0
1979,7.2,7.9,8.4,8.6,10.1,16.7,29.7,33.0,33.6
1980,3.8,7.2,9.4,15.7,19.2,22.6,40.2,46.2,46.2
1981,6.3,6.3,6.7,9.3,12.9,14.7,27.3,44.0,58.3
1982,3.8,5.3,6.6,10.3,17.7,24.1,28.0,28.0,33.5
1983,5.8,9.2,11.6,14.1,16.7,28.0,42.2,42.2,44.9
1984,5.6,7.5,8.7,13.3,16.2,16.3,27.6,28.8,35.4
