Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1973,,,,,10.4,19.0,35.6,44.7,59.2
1974,,,,,11.7,15.7,32.0,57.7,101.1
1975,,,,,11.2,19.8,54.9,89.9,134.9
1976,,,,,9.1,17.3,41.4,68.1,91.2
1977,,,,,11.2,18.3,30.2,53.3,66.5
1978,,,,,12.8,23.6,47.2,48.0,59.4
1979,,,,,10.4,16.8,40.0,55.4,56.8
1980,,,,,13.0,20.0,41.0,69.2,91.4
1981,,,,,12.8,20.2,40.8,55.8,85.0
1982,,,,,6.4,11.4,25.2,34.8,37.8
1983,,,,,11.2,17.2,37.4,64.0,94.0
1984,,,,,10.4,18.4,45.8,62.4,99.5
1985,,,,,8.4,15.2,36.8,55.0,80.8
1986,,,,,18.8,36.0,96.0,171.2,247.2
1987,,,,,10.6,16.2,29.4,47.4,65.0
1988,,,,,,,,,
1989,,,,,15.4,27.6,64.2,96.6,161.0
1990,,,,,16.7,24.0,52.4,85.4,126.8
1991,,,,,13.6,25.6,68.0,98.8,110.0
1992,,,,,13.8,25.0,59.6,73.6,116.2
1993,,,,,20.8,40.2,106.4,161.4,189.4
1994,,,,,12.4,17.2,37.6,57.0,61.4
1995,,,,,21.0,36.6,75.6,130.8,152.4
1996,,,,,11.8,21.0,42.0,53.2,66.4
1997,,,,,12.0,23.0,42.4,60.0,102.8
1998,,,,,11.6,23.0,53.8,62.6,70.0
1999,,,,,8.4,15.6,32.0,52.2,61.4
2000,,,,,5.2,8.8,22.8,34.2,44.8
2001,,,,,10.0,15.0,31.0,57.6,65.8
2002,,,,,12.0,20.0,40.6,67.8,124.8
