Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1969,2.3,3.3,4.8,7.1,13.7,18.5,31.2,43.7,52.8
1970,5.3,6.6,7.4,8.1,12.2,17.3,31.0,40.1,43.9
1971,4.6,7.6,8.4,9.4,11.4,19.6,36.1,45.2,49.0
1972,2.8,4.6,5.8,9.9,13.2,20.1,44.7,55.1,55.6
1973,5.1,6.6,9.7,11.2,12.7,16.5,35.6,39.9,44.2
1974,2.8,5.1,6.6,6.6,9.7,16.5,34.8,39.1,68.1
1975,3.6,6.3,8.1,14.7,24.9,38.9,43.7,45.0,49.8
1976,6.1,8.4,10.7,13.0,14.7,24.1,47.5,51.3,52.3
1977,6.9,10.9,12.4,13.7,13.7,17.5,34.8,40.9,40.9
1978,6.0,6.8,8.3,10.3,19.3,20.3,34.5,50.4,71.2
1979,3.9,6.5,8.4,9.1,16.6,27.9,62.5,75.7,78.4
1980,7.0,10.9,14.2,23.5,37.1,46.6,51.7,67.2,79.1
1981,,,,9.8,11.9,17.2,48.0,51.8,53.0
1982,3.4,4.3,5.5,8.6,14.5,20.9,33.5,45.0,52.3
1983,3.9,5.2,6.2,9.3,13.0,17.0,20.0,26.6,34.5
1984,4.1,4.7,5.0,8.5,12.9,18.2,24.0,29.3,43.2
1985,2.8,4.6,4.8,8.3,12.5,19.7,42.9,44.5,45.7
1986,3.5,3.7,3.9,6.5,11.0,18.0,22.5,33.3,40.4
1987,6.7,10.1,13.4,20.4,20.7,22.2,48.8,69.6,71.4
1988,3.8,6.2,7.0,7.0,11.2,17.2,32.0,33.2,38.3
1989,4.1,5.2,7.6,15.2,22.8,24.4,37.3,43.6,43.6
1990,4.0,5.9,7.9,14.1,18.4,19.8,29.0,45.5,52.5
1991,4.2,7.0,8.8,12.1,16.1,22.8,39.8,50.4,51.4
1992,6.7,10.8,11.0,11.0,11.0,14.3,,,46.8
1993,3.6,4.6,5.3,7.5,10.3,16.8,29.6,32.6,39.7
1994,4.2,6.5,7.9,13.0,18.1,22.7,31.0,50.0,77.2
1995,3.5,5.2,7.2,9.8,18.5,23.9,58.3,73.0,73.2
2004,5.7,6.1,8.1,9.8,11.8,14.0,30.1,42.1,53.1
