Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1970,5.8,6.9,9.4,11.7,11.7,12.7,23.9,34.5,48.3
1971,11.9,13.0,16.3,18.3,19.8,20.1,27.4,41.7,47.5
1972,4.8,7.4,8.1,9.9,14.5,21.6,39.6,58.4,79.8
1974,5.6,7.6,8.1,8.1,10.4,11.2,19.8,36.1,36.6
1975,4.6,7.9,9.7,14.5,18.8,23.6,30.5,34.8,34.8
1976,6.1,8.4,10.4,11.2,14.2,19.0,29.2,46.0,48.8
1979,7.7,9.4,12.5,15.3,29.6,36.6,58.4,67.6,72.9
1981,8.6,9.8,10.4,12.4,14.7,26.1,53.4,57.0,58.6
1982,4.1,5.3,6.5,8.5,15.0,24.3,29.7,33.2,33.2
1983,7.1,11.9,15.3,24.7,30.3,30.3,32.8,33.2,35.8
1984,4.8,7.2,10.9,15.2,23.3,36.7,51.6,51.8,52.8
1985,9.4,10.7,15.2,20.3,23.3,24.8,41.6,55.9,64.8
1986,10.8,11.0,11.9,14.7,24.3,32.7,42.6,42.8,53.0
1987,,,,,,,,,64.4
1988,9.9,10.8,15.4,16.5,21.2,25.5,,,47.0
1989,6.7,11.3,15.9,29.0,37.4,44.7,45.6,48.1,65.8
1990,9.8,14.7,19.7,28.0,32.1,32.8,32.8,38.0,39.2
1991,9.2,9.9,10.9,11.9,14.2,22.6,24.4,25.7,42.1
1992,9.8,10.0,14.6,17.3,18.8,27.5,46.2,52.3,57.4
1993,7.3,13.6,20.3,25.1,29.3,29.9,30.8,31.9,41.8
1994,10.5,19.1,20.9,33.7,34.7,42.5,53.4,53.4,54.8
1995,10.5,14.6,19.1,24.4,28.7,31.0,50.7,58.5,63.1
1996,4.9,6.3,8.2,12.5,18.0,22.1,42.9,44.8,52.5
1997,9.0,9.7,11.6,13.2,18.6,31.2,31.4,31.4,36.0
