Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1952,13.2,18.0,23.1,29.0,29.7,29.7,31.0,45.7,47.5
1953,10.2,14.2,21.3,23.1,24.4,24.4,48.3,48.3,48.3
1954,6.3,10.9,14.0,21.3,35.6,55.9,70.4,70.9,70.9
1955,10.9,15.2,18.3,24.4,28.4,28.4,31.2,39.6,50.5
1956,8.1,10.9,13.0,22.4,40.6,43.9,58.9,68.6,79.8
1958,11.2,14.5,16.5,20.6,22.4,23.1,37.3,39.6,39.9
1960,5.6,7.6,8.4,10.2,11.7,15.2,25.7,26.9,33.0
1961,10.9,15.7,16.5,16.5,17.5,21.3,26.2,26.2,30.7
1962,4.8,6.6,9.1,17.3,26.4,29.7,43.2,44.2,47.5
1963,10.4,11.2,12.7,22.1,24.1,25.4,30.5,36.1,44.2
1964,8.6,12.7,18.3,22.9,33.0,37.1,37.3,40.6,40.6
1965,7.1,11.9,14.7,22.1,30.2,34.5,38.1,44.4,44.7
1966,4.1,6.9,8.9,12.4,13.5,16.0,22.4,26.4,35.8
1970,6.1,9.9,13.7,19.6,21.1,22.9,36.1,37.1,41.9
