Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1952,6.1,8.9,10.2,20.1,30.2,34.0,51.1,53.3,53.3
1953,9.1,10.2,10.7,11.4,11.9,19.0,29.5,34.8,38.1
1954,5.1,8.9,10.7,14.7,23.6,24.4,29.0,32.3,34.3
1955,12.4,18.0,21.3,29.0,34.0,34.5,34.5,47.8,52.6
1956,8.6,10.7,14.5,18.3,20.8,20.8,20.8,20.8,33.0
1957,6.3,7.4,9.1,10.9,18.8,22.6,22.9,29.0,34.5
1958,9.4,11.2,11.2,13.5,15.7,21.6,33.3,34.8,38.9
1959,8.9,10.9,12.2,17.5,27.9,35.3,48.8,49.5,51.8
1960,6.3,7.4,7.6,8.9,13.5,25.4,31.5,38.4,39.4
1961,3.0,4.1,4.8,5.6,7.9,11.2,15.2,24.1,29.2
1962,5.6,8.1,8.6,12.4,16.0,24.1,49.5,63.8,75.9
1963,6.3,12.4,16.0,20.6,23.1,23.1,31.2,39.9,41.9
1964,6.1,8.6,9.1,11.4,16.8,19.8,29.0,29.0,42.9
1965,4.1,6.9,8.4,11.4,18.0,22.6,31.2,42.9,47.0
1966,5.8,10.4,11.7,13.2,15.0,21.6,28.4,28.7,32.3
1967,7.1,11.4,14.5,22.9,31.5,32.5,45.7,49.3,74.7
1968,5.1,8.9,9.7,10.4,10.7,10.7,20.8,26.7,35.8
1969,5.6,7.9,10.4,15.0,19.8,20.3,26.7,30.2,39.1
1970,11.7,13.2,13.7,16.3,18.5,22.6,28.7,38.9,38.9
1973,8.9,10.7,12.4,13.7,14.7,23.1,35.8,38.6,38.6
1974,14.7,21.1,25.4,28.2,38.6,40.6,41.1,46.2,47.2
1975,14.0,14.5,15.2,17.8,17.8,17.8,22.4,29.0,35.1
1976,16.0,18.5,20.3,22.1,23.6,26.4,33.5,33.5,34.3
1977,5.3,8.1,11.4,14.0,15.2,23.9,24.1,29.2,57.1
1978,12.0,16.0,19.6,26.9,32.0,32.0,32.0,35.8,35.8
1979,12.6,14.5,16.4,19.0,25.5,31.1,40.1,43.5,80.1
1980,9.6,10.2,10.6,10.8,14.1,18.6,23.9,30.2,38.1
1981,4.3,8.5,8.8,9.9,10.0,13.5,26.5,36.4,47.0
1982,7.0,9.9,14.2,17.5,19.6,23.6,24.9,31.2,35.4
1983,9.4,16.1,23.7,25.3,25.3,25.3,35.0,58.7,60.5
1984,6.4,11.6,12.5,18.8,19.0,19.0,25.7,40.8,41.0
1985,6.4,10.1,13.9,16.0,16.2,16.3,25.9,30.6,46.0
1986,6.9,7.4,8.1,12.4,16.7,22.7,31.0,31.8,40.6
1987,10.0,13.8,14.5,14.8,14.8,20.7,24.4,24.4,25.7
1988,8.4,12.1,15.8,23.2,26.2,28.5,28.8,38.7,63.0
1989,11.2,20.7,23.3,23.7,25.2,28.0,57.4,64.7,65.0
1991,6.9,13.8,18.2,26.2,32.0,38.9,60.6,62.9,63.0
1992,10.1,14.4,15.6,18.2,18.5,18.6,36.5,45.1,60.9
1993,5.5,7.4,9.0,13.6,19.7,22.2,34.5,38.1,40.9
1994,8.9,11.7,15.5,17.4,19.5,21.8,23.0,25.7,28.9
1995,10.9,11.9,12.5,15.1,17.3,22.0,24.0,25.0,38.0
1997,3.6,4.8,5.2,5.8,9.0,12.6,16.6,26.8,38.0
1999,7.0,9.8,12.8,17.4,21.0,22.6,37.4,51.2,51.6
2000,14.4,14.4,14.4,15.8,17.4,22.0,34.6,38.2,45.2
2001,3.4,4.4,4.6,5.2,8.4,13.6,27.0,29.6,29.6
2002,5.6,9.0,12.0,15.2,16.8,20.0,38.2,41.8,43.6
2003,6.6,11.2,14.8,24.4,40.8,55.0,61.8,62.2,87.0
2004,,,,,,31.5,36.7,53.5,62.9
2005,5.8,10.2,13.8,19.0,27.6,29.0,44.0,45.0,45.2
2006,8.2,12.0,14.0,15.0,15.8,16.4,17.6,19.6,22.2
2007,11.0,13.8,17.2,25.8,33.6,35.2,46.4,53.4,79.2
