Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1969,,,,7.4,12.2,18.5,36.3,44.7,79.2
1970,,,,,11.7,19.8,46.2,57.9,85.6
1971,,,,,13.7,21.6,57.4,91.9,133.6
1972,,,,,12.7,21.1,45.0,79.0,138.4
1973,,,,,15.7,20.6,39.4,61.7,83.1
1974,,,,,11.7,20.8,46.7,64.3,110.5
1975,,,,,17.0,20.1,47.5,82.8,134.6
1976,,,,,20.8,33.5,56.6,76.2,102.9
1977,,,,,15.7,24.9,54.4,90.9,123.4
1978,,,,,11.8,23.6,57.6,75.4,108.2
1979,,,,,27.7,36.1,44.5,72.0,79.6
1980,,,,,15.3,28.8,69.9,102.3,141.7
1981,,,,,17.5,30.6,84.1,161.5,259.2
1982,,,,,17.2,28.8,55.2,70.0,97.4
1983,,,,,8.2,14.8,39.6,72.4,117.8
