Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1970,7.1,12.2,12.4,15.0,15.0,17.5,19.3,21.6,26.7
1971,3.8,5.1,7.1,11.2,17.3,19.6,29.0,37.6,46.5
1972,7.9,10.7,11.2,18.0,22.9,25.4,25.4,25.4,25.7
1973,9.7,19.0,25.4,33.5,37.6,37.8,38.1,38.1,38.1
1974,5.3,6.9,8.1,10.2,12.4,24.4,47.0,56.1,65.5
1975,10.2,12.7,15.5,22.6,26.2,42.9,62.2,67.1,75.4
1976,7.1,8.4,10.9,13.5,23.4,32.5,36.1,41.1,64.0
1977,8.1,15.2,15.2,15.2,17.5,17.8,22.1,33.5,36.1
1978,6.2,8.9,11.2,13.1,13.7,20.0,26.9,32.9,37.3
1979,5.4,7.1,8.5,14.3,16.5,27.6,31.4,43.4,45.9
1980,5.0,5.6,7.6,11.5,12.2,12.8,14.3,20.2,33.0
1981,4.0,6.8,8.6,12.5,16.3,17.5,32.3,38.6,38.9
1982,6.0,6.7,9.0,10.5,11.3,16.5,24.3,25.4,26.3
1983,5.2,6.6,7.9,9.6,11.0,17.8,29.2,33.4,38.3
1984,3.8,5.6,6.9,9.7,13.7,17.9,27.3,31.8,36.0
1985,4.3,5.6,7.5,11.7,13.3,18.8,30.4,37.6,39.4
1986,4.2,5.0,6.3,9.8,16.0,23.0,34.2,34.5,40.8
1987,3.5,4.9,5.8,8.7,10.2,16.2,35.6,41.7,60.6
1988,4.8,6.7,9.5,15.0,22.8,30.1,38.2,52.0,56.8
1989,3.7,7.3,9.4,17.4,24.8,42.2,68.1,75.4,88.8
1990,9.0,11.4,13.9,19.8,29.4,30.2,32.8,35.6,53.6
1991,5.9,10.3,14.7,15.4,19.8,24.2,39.8,60.9,64.8
1992,6.5,9.6,10.1,10.9,11.7,18.6,31.4,39.4,44.5
1993,9.2,11.0,15.4,20.5,22.3,27.2,38.5,66.7,86.3
1994,8.3,9.3,9.5,12.2,12.4,18.4,34.9,37.8,39.6
1995,7.7,11.2,12.2,17.8,27.7,30.8,40.3,48.0,50.1
1996,4.8,6.8,8.5,11.6,14.9,17.0,25.3,28.9,40.1
1997,4.5,7.6,9.0,12.6,14.7,15.0,,,30.4
1998,7.0,9.4,13.0,23.6,30.2,38.8,40.0,44.0,45.0
1999,8.9,12.1,12.9,13.6,22.0,36.0,38.0,38.0,62.0
