Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1969,2.3,3.6,4.1,5.6,9.1,14.7,20.8,24.1,26.7
1970,3.0,5.1,5.8,7.4,11.7,18.3,25.1,35.1,38.1
1971,7.1,11.2,15.2,17.3,23.6,25.7,25.9,25.9,30.5
1972,2.3,2.5,3.6,5.1,6.9,10.2,24.6,43.9,58.9
1973,5.1,6.9,7.9,11.7,16.3,24.1,32.8,37.6,38.4
1974,3.8,6.9,8.1,10.9,13.2,15.0,20.8,26.7,26.9
1975,5.3,7.6,10.9,13.2,13.2,14.5,18.3,18.8,29.0
1976,4.3,6.1,7.9,9.7,11.2,14.0,23.1,27.7,29.2
1977,3.6,4.8,5.6,9.4,11.7,15.5,29.2,41.7,55.9
1978,2.2,3.2,3.3,6.2,8.6,11.2,19.9,34.3,49.3
1979,3.5,6.3,7.1,10.6,13.2,15.0,27.4,36.3,51.6
1980,2.3,2.9,3.9,5.2,8.8,8.8,10.1,12.6,16.6
1981,4.5,7.5,9.0,9.6,9.6,10.0,24.7,35.1,44.8
1982,5.9,6.4,6.8,7.5,7.6,7.8,9.1,12.4,16.4
1983,,,,,14.0,14.0,14.0,19.8,26.4
1984,3.0,5.3,6.4,6.6,6.6,7.4,14.3,22.5,33.8
1985,4.6,6.7,8.5,10.3,10.6,10.6,10.6,14.0,15.8
1986,8.2,13.2,14.5,22.5,22.5,38.0,51.2,55.7,72.7
1987,5.2,8.0,12.0,16.2,31.4,31.8,32.0,32.0,32.0
1988,3.6,6.2,6.6,6.6,6.9,11.2,23.7,33.0,35.2
1989,13.4,18.2,20.7,24.0,24.8,25.7,26.1,28.9,29.1
1990,3.6,4.1,5.7,7.5,8.4,12.9,20.4,24.0,24.7
1991,4.7,6.4,6.4,7.7,11.4,12.0,18.8,19.8,36.8
