Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
2004,4.2,6.2,6.6,8.4,16.4,23.8,35.2,56.0,59.2
2005,4.4,7.8,10.0,14.6,24.0,32.6,33.2,33.2,37.4
2006,4.6,4.8,5.6,9.2,15.6,25.8,32.2,39.6,45.8
2007,4.6,7.2,8.6,11.6,13.6,20.6,40.2,45.0,45.4
2008,7.8,15.6,21.4,22.4,23.4,28.4,34.8,35.2,50.8
2009,3.6,6.0,6.8,8.8,15.6,21.0,26.4,35.8,46.6
2010,3.4,5.8,7.8,9.4,11.4,15.8,29.6,44.8,82.4
2011,6.6,12.2,15.4,20.4,25.0,28.4,31.2,34.6,41.6
2012,8.2,13.6,14.6,14.6,17.0,25.8,46.4,48.8,49.0
2013,2.8,4.0,5.0,7.0,10.6,15.2,32.6,50.0,59.6
