Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1971,8.6,11.7,14.7,17.5,18.8,23.1,35.3,35.3,64.3
1972,6.1,7.4,8.6,10.9,16.5,18.0,23.9,30.5,48.8
1975,8.1,10.4,11.7,14.7,19.6,34.0,57.4,65.0,66.8
1976,7.6,11.2,12.2,18.5,23.4,23.4,49.8,68.8,79.8
1977,11.9,16.0,20.6,29.5,42.2,50.3,75.2,75.2,75.9
1978,8.7,14.2,16.3,18.2,18.8,25.6,32.3,34.3,46.9
1979,5.8,8.6,9.9,12.2,16.1,28.5,45.4,49.6,54.2
1980,9.1,13.7,17.3,18.9,23.8,24.4,28.1,35.5,43.5
1981,,,,,16.0,26.0,42.4,45.6,72.2
1982,8.8,13.0,15.0,20.5,26.5,30.8,61.1,62.0,62.0
1983,2.8,3.6,4.7,7.1,13.6,16.6,27.1,36.0,38.2
1984,12.9,18.2,18.7,21.0,28.0,28.4,30.0,36.2,52.5
1985,13.3,15.6,15.6,15.8,23.3,32.0,33.1,39.0,39.1
1986,8.8,10.6,15.3,18.4,18.4,18.7,29.5,44.0,66.2
1987,11.6,23.2,34.5,41.2,41.4,44.4,60.1,60.1,71.4
1988,9.6,15.4,18.4,23.7,36.8,41.8,54.2,54.2,61.5
1989,4.9,9.2,11.8,15.0,16.2,20.7,23.0,30.5,35.7
1990,12.4,21.7,26.4,38.8,43.1,48.3,49.0,49.0,53.0
1991,10.2,17.9,23.2,27.7,38.8,47.7,74.6,80.3,86.1
1992,7.8,11.4,15.8,24.3,24.6,24.7,28.0,42.6,52.0
1993,10.4,13.7,14.9,20.7,22.0,22.2,32.3,37.2,37.2
1995,11.8,18.4,22.3,32.5,37.2,38.8,39.1,39.1,51.7
1996,6.6,8.8,11.0,15.4,16.3,18.7,29.7,50.8,57.1
