Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1969,3.0,4.8,5.6,7.6,14.7,24.4,57.4,76.5,86.1
1970,8.4,11.9,13.0,13.0,13.0,18.3,38.9,54.1,78.2
1971,3.0,4.6,6.6,7.6,8.4,11.2,24.9,48.5,55.9
1972,3.6,4.1,4.3,8.1,15.7,29.7,64.8,87.6,103.1
1973,7.4,9.4,10.9,11.7,14.2,16.8,26.9,36.1,49.3
1975,5.1,6.1,8.4,12.2,12.7,15.7,31.0,41.7,44.7
1976,4.6,6.3,6.6,7.6,11.4,19.3,28.7,34.0,39.4
1977,3.8,7.1,10.4,10.9,15.2,21.1,38.4,50.8,53.6
1978,5.9,7.5,8.5,11.8,15.6,24.0,28.0,30.7,32.0
1979,2.6,4.7,7.0,9.7,13.3,22.8,34.1,37.2,66.1
1980,5.3,6.8,7.8,11.2,20.3,22.2,35.8,43.8,47.4
1981,2.0,3.3,4.6,6.1,9.1,15.1,30.3,44.8,47.2
1982,1.9,3.0,3.4,4.9,8.7,15.1,28.6,36.2,37.6
1983,7.8,11.1,11.1,11.1,11.2,11.2,20.2,25.2,27.4
1984,6.3,8.1,10.1,11.9,20.9,29.0,31.8,31.8,42.0
1985,4.8,9.6,10.8,10.8,18.4,32.2,48.0,57.8,61.6
1986,1.8,3.1,4.2,7.3,14.1,25.3,42.5,50.5,56.6
1987,3.5,5.6,6.6,9.1,16.2,19.0,25.5,30.0,59.8
1988,3.1,5.8,6.5,6.7,8.8,17.5,42.6,53.7,56.8
1989,3.9,5.3,5.6,7.1,11.7,20.2,27.2,43.4,52.4
1990,2.3,2.8,3.2,6.4,10.2,19.5,36.6,43.3,46.8
1991,3.2,4.5,6.3,10.2,17.7,23.7,37.8,52.3,54.2
1992,4.3,6.7,7.4,8.3,9.3,16.5,31.8,41.4,42.8
1993,4.1,6.7,9.1,16.5,25.7,28.7,37.2,,
1994,8.1,8.8,9.5,14.6,20.2,31.7,48.8,70.1,84.6
1995,2.3,3.8,5.6,7.7,8.5,13.3,30.1,52.4,69.0
2005,3.0,5.4,7.2,12.2,22.2,38.4,55.2,76.8,79.8
2006,10.6,13.8,13.8,13.8,13.8,19.2,26.0,38.4,43.4
2007,2.6,4.2,5.4,7.4,9.2,12.8,25.8,43.2,48.2
2008,3.8,5.4,6.8,9.0,12.8,20.2,46.4,69.2,74.4
2009,4.0,5.6,7.2,10.0,16.0,21.2,22.6,33.0,45.0
2010,6.8,8.4,9.2,10.2,13.8,19.6,30.0,36.6,45.2
2011,2.8,3.6,4.0,6.4,8.6,13.6,29.0,31.2,40.0
2012,8.8,17.2,17.8,18.2,18.2,19.4,27.6,31.2,40.0
2013,3.0,4.6,5.4,7.6,12.2,14.8,19.0,23.2,28.0
2014,4.8,7.4,9.8,13.8,19.4,21.0,25.2,43.8,47.2
