Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1962,3.8,6.6,9.4,16.5,25.7,35.1,42.4,42.4,61.2
1963,8.4,11.7,17.5,25.7,30.2,31.5,33.5,33.5,49.3
1964,11.4,15.2,22.9,27.9,36.1,38.6,42.7,61.0,65.0
1965,4.1,5.3,6.1,6.6,10.2,14.0,17.8,23.1,23.9
1966,4.8,6.9,8.9,9.4,17.8,29.2,33.8,35.1,36.1
1967,14.2,18.8,21.3,27.4,40.6,50.3,67.3,67.3,69.3
1968,6.1,9.7,12.2,14.0,17.0,18.3,23.1,31.2,36.6
1969,7.9,7.9,8.1,14.0,20.1,28.2,35.6,36.6,46.7
1970,8.9,15.5,17.8,21.1,22.4,23.6,48.3,53.3,53.3
1971,7.1,9.1,10.7,13.5,19.0,30.2,59.9,71.1,76.5
1972,6.9,9.1,9.4,14.0,17.5,25.9,28.2,32.8,38.9
1973,7.9,7.9,7.9,13.0,14.7,16.5,18.0,27.2,32.0
1974,11.4,15.2,18.0,20.3,20.3,21.6,22.9,34.3,37.6
1975,4.8,7.4,8.1,10.4,11.2,18.5,25.1,27.4,31.7
1976,5.8,7.9,10.2,12.2,12.2,15.5,26.7,41.4,54.9
1977,7.1,9.4,10.2,15.2,17.5,20.3,26.4,41.7,48.3
1978,7.0,8.2,8.2,9.9,11.9,15.9,25.9,37.1,39.8
1979,4.6,6.8,8.7,10.4,14.3,18.6,44.1,53.0,53.0
1980,9.0,10.2,10.4,12.6,17.2,18.8,30.6,48.2,49.8
1981,7.0,10.0,11.1,12.0,14.2,22.7,48.8,78.5,122.9
1982,6.1,6.7,7.3,7.7,9.5,12.8,20.4,21.8,22.4
1983,2.9,3.9,5.2,8.2,11.1,16.7,23.7,34.6,47.7
1984,5.0,7.7,9.7,16.8,22.2,22.4,22.4,23.4,31.8
1985,,,,,44.8,64.2,85.4,90.8,91.0
1986,3.1,5.5,6.1,9.0,12.2,17.2,33.8,47.6,51.4
1987,4.5,8.0,11.7,19.2,20.7,21.2,21.2,27.2,48.6
1988,8.9,12.3,13.0,13.5,13.7,13.7,22.3,29.0,33.5
1989,3.9,5.6,6.9,8.9,11.3,12.0,,,34.6
1990,5.6,8.2,11.3,15.6,17.8,19.0,28.6,40.0,40.4
1991,3.5,5.2,7.4,8.7,9.7,13.3,26.7,38.7,45.7
1993,7.1,11.0,13.2,15.2,15.2,15.9,20.9,30.8,35.6
1995,9.3,12.9,18.1,19.2,19.2,19.7,23.1,,35.8
