Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1971,6.1,6.3,7.1,7.4,9.1,12.4,18.0,28.7,35.8
1973,7.6,9.9,14.0,20.3,21.1,21.1,25.7,28.7,35.6
1974,4.8,7.1,9.1,16.3,20.3,28.7,41.7,50.8,63.5
1975,8.1,12.2,15.2,19.8,21.6,26.9,37.1,40.1,42.9
1976,7.6,10.9,11.7,13.5,16.8,22.6,28.7,39.6,45.2
1977,7.4,8.6,12.2,16.0,17.8,17.8,23.1,37.3,39.4
1978,15.7,17.5,18.2,19.8,22.3,25.5,28.2,41.5,48.4
1979,3.9,5.5,7.3,11.2,18.0,25.7,39.4,39.4,39.6
1980,9.7,12.2,13.1,18.6,24.6,36.4,77.3,91.8,95.9
1981,,,,,17.2,17.7,33.9,50.6,89.7
1982,3.1,4.8,5.0,5.0,6.1,9.6,14.4,16.5,19.9
1983,6.7,9.8,11.5,14.5,19.0,27.5,28.6,28.6,28.6
1984,6.8,8.4,9.4,12.4,13.2,15.3,22.3,31.9,35.8
1985,8.4,13.1,14.7,14.7,14.9,19.3,31.9,38.2,44.4
1986,9.0,11.1,13.6,16.5,16.7,19.7,39.0,60.7,77.1
1987,5.7,8.1,8.3,11.2,14.4,19.7,31.6,40.0,63.9
1988,4.8,5.5,6.8,10.3,14.6,15.7,24.8,40.5,43.2
1989,5.3,6.8,8.8,12.2,15.1,17.4,29.4,30.9,38.5
1990,2.9,3.6,5.4,8.8,11.6,15.0,26.0,36.7,38.6
1991,3.7,6.8,10.1,14.4,22.1,24.2,31.2,54.4,58.8
1992,4.5,6.1,7.8,10.4,13.9,17.3,22.8,32.9,41.7
1993,5.3,9.4,11.9,13.9,15.7,18.6,30.8,33.8,35.0
1994,10.5,15.0,18.4,24.4,29.5,33.9,54.7,58.4,63.9
1995,4.5,5.9,7.7,9.4,15.2,19.7,36.7,52.8,65.5
1997,7.4,10.8,11.6,12.6,13.2,14.6,,,40.4
1999,9.4,12.6,14.7,15.3,21.6,30.4,37.5,37.5,43.2
